"FSC","SSC","CD16 AF488","FL2-A","CD14-PE","CD42a-PerCP","CCR2-APC"
401,57,5.64227,0,3.86715,2.65051,14.2494
847,837,706.521,0,4.19337,1.64556,14.7719
905,919,520.389,0,1.20118,1.55916,13.6238
861,766,326,0,6.11865,6.3428,9.42227
493,74,3.00661,0,7.00269,5.15765,11.3816
880,1023,611.908,0,7.5934,4.93102,24.4483
896,1023,511.183,0,8.08715,1.13824,10.8818
951,1023,559.312,0,1.95264,1.47751,28.747
797,795,390.319,0,6.11973,1.54552,18.1714
767,998,700.392,0,11.1806,1.11806,13.1455
880,908,506.677,0,2.95363,4.42729,20.7976
765,758,373.194,0,1.00374,6.23147,16.9116
470,87,3.17422,0,8.08885,4.63126,14.0013
69,371,4.80109,0,1.91824,7.94492,4.50813
731,334,16.9134,304,1169.7,1.81752,166.118
773,720,694.267,0,1.41293,1.63162,13.0306
658,720,869.357,0,1.00392,1.00392,9.59769
755,752,787.489,0,4.97767,3.06259,14.5168
978,1023,732.841,0,1.00399,1.00399,19.3591
891,836,853.948,0,5.59548,78.7544,19.8893
839,786,580.067,0,1.00406,7.32893,20.0697
865,1023,816.452,0,2.44621,1.00409,8.61724
375,57,6.01358,0,6.63899,2.6288,9.86228
719,731,766.686,0,1.00416,1.26872,14.7834
451,124,8.3136,0,9.68713,4.89013,7.8063
823,991,869.632,0,1.41343,1.00424,3.03602
561,679,446.98,2,25.823,2.25639,59.6058
913,925,917.917,0,1.00431,1.00431,9.43023
472,80,4.59238,0,10.2257,5.06998,10.0434
798,745,590.783,0,1.00438,5.54733,14.6541
481,123,3.80222,0,2.15746,7.60008,11.0887
43,424,1246.46,783,2775.45,4980.12,9910.46
982,1023,809.454,0,5.11651,2.29783,28.2593
502,97,73.9852,0,12.1336,8.54368,9.86609
933,860,530.431,0,2.1193,1.00455,32.9305
502,94,63.4994,0,5.02582,4.93622,7.13757
761,690,607.09,0,1.50586,1.00462,10.4143
345,51,6.46565,0,5.21029,4.51193,7.80986
802,746,682.441,0,2.80121,3.17712,12.5803
47,436,1339.83,865,3064.95,5210.66,9910.46
39,483,1170.77,776,2776.33,4762.62,9910.46
253,468,5.6504,0,4.89305,10.8952,9.78049
717,390,14.5295,206,788.181,1.00484,42.3735
877,1023,740.112,0,4.5948,2.36159,6.9495
801,792,507.283,0,7.95358,4.12484,15.3362
380,52,3.5401,0,4.05144,1.9032,3.94358
739,663,525.903,0,6.7652,1.21391,14.4014
469,83,4.80683,0,12.6979,4.89408,34.7723
832,557,701.352,0,36.7017,4.47326,11.8168
955,1023,760.515,0,11.0961,6.41046,15.0655
948,1023,720.586,0,3.17846,1.42745,18.696
393,56,1.56185,0,10.1423,3.38513,12.0325
42,460,1352.55,865,3066.35,5260.14,9910.46
724,824,824.755,0,2.34126,4.76479,103.272
464,86,5.16672,0,9.27089,5.7556,9.52446
868,1018,894.359,0,3.15055,1.00529,12.7015
642,152,14.5367,0,12.5882,95.2513,19.7368
883,902,565.358,0,1.00536,5.26106,18.7006
514,103,11.0996,0,9.10689,6.52888,8.32353
799,873,740.528,0,1.30507,1.00544,17.2476
447,88,65.2934,0,8.24958,2.1404,12.8185
432,65,4.05372,0,12.7042,1.32886,19.2147
834,283,15.0724,452,1663.99,1.00554,398.159
765,759,734,0,2.14062,5.55396,16.3438
923,827,683.064,0,5.86213,6.58926,28.291
414,59,3.80689,0,8.55329,3.54259,10.9044
374,44,2.36349,0,6.58972,6.47224,9.96677
416,52,3.7058,0,6.53094,10.0572,4.94177
923,935,781.837,0,23.425,1.00575,25.4001
430,111,10.2404,0,6.71004,5.07728,2.93326
988,1023,695.609,0,11.408,1.03333,31.5221
445,85,7.81919,0,4.16605,8.32733,4.6828
244,326,3.09623,0,8.32762,3.29744,4.64103
818,738,740.892,0,1.59143,41.2904,7.01968
420,85,65.3255,0,3.80809,6.18935,7.82002
741,281,18.8815,503,1837.88,4.09235,180.511
786,743,531.214,0,4.31942,2.36432,9.03105
433,102,137.831,0,6.71193,3.26849,7.47691
913,1023,855.719,0,1.23734,2.18063,12.0439
763,844,721.319,0,6.83424,4.39829,16.0614
856,816,384.331,0,2.06621,9.61929,9.44779
760,748,304.199,0,1.80549,10.716,17.5743
446,80,9.03295,0,7.75217,7.21395,6.95902
710,672,636.064,0,1.00628,1.17254,10.7168
435,69,61.9152,0,3.32864,5.50828,1.88874
499,89,7.08609,0,13.9115,1.92309,5.08013
941,992,536.201,0,1.00639,7.02288,22.6114
826,790,833.2,0,1.00642,1.00642,12.9466
549,101,7.08683,0,16.3581,4.94541,12.3777
683,733,879.463,0,3.8101,1.00649,19.2336
422,123,3.5457,0,3.70879,9.28261,9.97517
805,862,728.143,0,1.55004,1.87229,33.2945
729,598,945.177,0,8.79555,4.16912,10.066
395,73,8.18518,0,10.3417,4.52081,15.0888
338,56,5.03624,0,7.2822,1.07209,12.7189
777,755,789.648,0,1.00671,1.57839,3.32992
332,112,4.77198,0,4.28375,3.09884,4.0587
362,60,3.0712,0,6.77732,1.00678,10.2505
38,433,1260.68,831,2962.77,4991.84,9910.46
650,154,8.79771,0,16.9639,1564.48,2.43095
684,348,11.5232,58,240.927,3.36059,16.2185
341,94,7.68788,0,9.71335,1062.75,19.9466
452,66,2.8843,0,1.99473,3.45275,10.0695
464,177,2.8844,0,2.99006,1.95924,4.99272
484,113,15.5074,0,11.018,4.81645,11.947
506,92,9.80248,0,9.28749,5.87056,4.02362
40,597,1379.71,887,3156.19,5562.34,9910.46
795,919,468.872,0,2.4536,1.21651,16.9687
788,988,709.18,0,7.28577,1.00716,8.56619
834,1023,880.079,0,2.41003,1.29566,4.94905
46,629,1355.31,843,2990.8,5270.85,9910.46
819,677,690.373,0,27.3363,1.85683,11.4244
953,1023,849.068,0,4.90525,1.00731,17.2797
668,283,22.2293,506,1840.33,1.00734,266.104
743,770,735.314,1,36.7868,9.29042,15.9371
389,62,8.5683,0,6.19826,1.69734,13.6779
782,683,872.413,0,1.00745,1.00745,3.67894
38,407,1239.03,775,2783.84,4818.64,9910.46
771,658,954.586,0,1.00752,1.31959,17.756
379,53,3.74611,0,4.52493,4.86252,21.4483
881,955,351.764,0,7.15889,6.25535,20.6911
40,596,1307.91,842,2991.95,5178.88,9910.46
743,684,473.357,0,9.98636,1.57989,16.6749
355,295,2.73478,0,1.00769,11.6367,11.3269
871,942,469.151,0,2.75959,4.52572,21.6459
157,1023,2.49971,0,2.83516,2.86078,17.1328
844,906,566.727,0,1.4704,7.29036,16.98
901,805,460.835,0,5.66747,1.60885,9.46337
937,918,642.824,0,6.42824,9.04752,37.8115
924,975,660.429,0,2.03286,5.56682,20.5123
355,60,11.8508,0,3.24525,4.99744,4.21239
444,80,5.87591,0,10.2627,3.1875,7.90645
36,496,1285.09,832,2939.74,5134.48,9910.46
287,388,5.13466,0,3.88524,2.28533,12.6223
37,445,1296.79,832,2939.95,5322.95,9910.46
476,66,3.78207,0,4.32836,4.86525,11.8529
364,42,4.25134,0,2.81086,3.39524,13.4439
912,912,769.758,0,7.42556,8.65237,26.158
806,993,756.061,0,1.00822,1.00822,12.2884
844,832,684.862,0,1.761,6.48882,5.98425
832,751,749.343,0,3.7153,2.52362,22.6542
36,542,1320.66,855,3048.39,5324.25,9910.46
935,1023,873.208,0,1.72979,2.03379,22.2519
742,249,10.267,341,1297.2,4.36869,313.199
459,92,3.88674,0,8.65449,8.05363,4.86678
928,866,990.491,0,8.2001,87.3299,21.0851
439,53,1.94462,0,6.31762,3.33587,9.21756
489,80,72.9573,0,1.00854,22.4569,10.5493
1004,1023,770.054,0,2.59337,2.78686,20.16
919,984,465.357,0,2.59346,1.12357,14.5841
465,66,15.9572,0,10.6458,1.00865,15.3933
412,73,4.10326,0,9.5569,4.57093,63.1872
845,775,710.274,0,1.14408,1.84284,17.7772
934,1023,685.198,0,5.82778,41.0355,27.3765
660,672,655.088,0,3.04978,1.00879,5.32667
457,85,6.55111,0,6.15136,3.42819,6.15136
342,44,6.97709,0,6.31983,6.37693,1.71514
479,88,81.3009,0,3.61854,5.72469,9.5589
203,423,6.04233,0,5.98823,2.0167,11.9696
779,808,588.167,0,1.6547,1.09404,5.88167
846,994,922.207,0,10.4596,1.87682,17.9428
780,715,395.965,0,9.56024,2.78813,3.19085
487,115,88.9681,0,6.55272,4.57269,9.47497
874,829,649.427,0,5.1865,2.96952,18.1069
805,772,588.271,0,10.9423,2.57159,25.4857
40,489,1370.19,861,3023.64,5425.46,9910.46
846,948,905.958,0,1.6256,2.89077,22.2706
838,900,588.333,0,1.15503,1.19734,14.3332
813,838,593.67,0,2.32967,1.23013,10.3689
136,572,1946.19,1023,4532.86,7301.36,9910.46
958,1023,784.638,0,2.52628,2.54911,17.9492
770,829,798.908,0,5.88416,1.38286,10.7499
886,855,621.065,0,1.00039,1.00039,14.3357
448,88,156.854,0,1.00042,3.49263,6.21087
819,694,567.682,0,6.38097,2.11066,11.6575
774,799,667.472,0,2.0731,6.85728,15.6865
468,68,5.23576,0,4.87225,2.94428,1.00053
453,70,8.51006,0,4.78556,5.78048,1.00056
45,455,1287.17,832,2971.1,5142.78,9910.46
417,117,2.35163,0,3.82214,8.1364,20.9213
794,791,378.805,0,5.67803,1.34647,26.914
88,482,1670.95,1023,3962.44,6616.36,9910.46
488,120,207.361,0,10.2811,3.89193,16.4122
723,364,22.4853,416,1555.05,1.25312,93.9709
412,47,9.568,0,1.77972,5.28456,15.137
659,138,552.784,40,179.587,1.00085,26.6777
802,873,638.367,0,6.38367,1.00088,21.693
99,1023,3.49436,0,2.57368,5.62857,6.5585
851,846,704.806,0,5.23798,1.00095,10.8535
332,51,6.44203,0,13.2289,2.20891,6.32718
428,69,6.61846,0,9.48433,4.74488,9.57002
77,675,1.09527,0,4.91888,7.85219,1.87887
818,766,514.532,0,2.31077,4.91905,22.2911
509,95,7.57524,0,17.8029,4.45582,8.98701
124,451,2.00118,0,2.71706,6.44317,5.23909
474,83,109.543,0,3.28205,2.71716,7.1135
41,535,1359.4,892,3137.83,5431.39,9910.46
39,470,1347.28,861,3054.4,5286.98,9910.46
873,970,983.454,0,6.10553,5.48085,14.093
468,97,6.32941,0,5.83723,4.92026,5.10051
400,51,9.40272,0,1.68717,6.21679,13.1155
39,460,1347.47,687,3110.28,5383.71,9910.46
440,83,10.0145,0,10.7616,1.52835,4.83305
883,972,705.179,0,9.40372,96.6092,7.9981
675,617,308.276,0,7.85579,2.37497,11.8817
415,79,11.157,0,8.14386,4.26167,14.3524
874,962,638.817,0,8.59573,2.19045,17.6516
863,1020,578.66,0,8.44279,4.37854,20.3844
367,46,3.25416,0,7.24594,7.24594,2.27085
39,450,1323.82,864,3028.33,5289.22,9910.46
899,1023,923.834,0,22.5068,1.00173,11.0591
531,91,60.5363,0,3.93111,1.06686,20.3873
725,311,24.6267,456,1657.8,1.52888,154.27
489,87,7.5127,0,8.91282,3.34375,12.3208
415,69,6.50596,0,5.84032,3.52928,9.40736
402,153,3.13994,0,3.52941,4.79197,10.7666
866,764,445.943,0,1.00194,1.58512,24.191
822,797,692.949,0,2.1913,7.31373,8.83426
674,301,14.4887,406,1515.52,1.00201,158.523
687,237,22.3123,538,1949.62,9.84182,496.822
478,82,5.24389,0,8.0752,2.39778,1.02027
714,714,699.308,0,5.53485,7.18435,22.5155
443,75,1.00215,0,6.5078,2.27197,1.34847
203,562,5.24444,0,6.99358,10.296,9.93214
527,108,17.9834,0,1.96758,3.72629,7.93235
785,827,718.536,0,1.81465,3.46771,3.11292
475,73,7.72172,0,3.66012,2.31354,6.45043
841,1023,645.066,0,3.93333,1.00233,10.5791
847,960,515.185,0,2.74489,1.64388,29.4969
763,724,483.765,0,5.63691,6.45112,6.22314
885,987,852.597,0,32.861,8.99873,18.1497
849,771,1077.26,0,2.6721,7.45016,7.86326
127,561,1933.05,1023,4625.4,7187.13,9910.46
839,904,462.556,0,3.00376,3.82942,27.208
904,863,400.571,0,3.82956,3.00386,12.6672
428,76,10.3934,0,6.8718,5.34189,20.7749
845,862,529.425,0,1.78299,3.37669,18.483
785,801,765.554,0,1.00268,1.00268,21.1535
771,764,466.818,0,3.56418,1.00272,13.9865
810,714,483.936,0,3.72826,3.31684,18.652
565,163,8.60603,0,6.81146,104.892,10.0279
715,823,706.124,0,1.00282,1.00282,18.8218
342,114,2.82136,0,1.93373,7.45304,12.0051
861,962,900.285,0,2.25329,7.12554,12.6712
444,83,4.84021,0,5.84649,7.06198,1.33743
407,88,44.6399,0,7.25539,4.04347,22.3327
352,260,101.206,0,120.068,116.871,14.1169
454,367,446.43,15,79.3878,145.035,58.4711
823,864,534.434,0,8.08317,3.79714,13.1377
825,934,471.218,0,1.00311,1.00311,26.4985
926,1023,595.387,0,1.11747,4.04418,32.0087
727,878,712.754,0,2.55639,1.10751,16.0141
520,103,141.198,0,4.08101,1.00321,3.97236
691,817,1107.58,0,1.47699,1.00325,14.9033
829,251,20.2353,231,900.634,3.03314,151.744
44,317,1.09774,0,3.59854,5.44269,1.00332
888,986,687.688,0,6.63386,3.90209,25.7994
488,92,94.2161,0,5.64247,1.84967,13.2606
402,58,6.81578,0,1.69062,6.9395,15.5916
833,863,687.76,0,3.00651,1.04962,13.7473
769,723,590.264,0,1.58757,3.90264,8.45855
395,63,8.30804,0,10.8814,7.45802,7.45802
554,129,23.374,0,12.5661,7.66228,12.6797
938,1023,759.393,0,10.4976,4.23215,32.0234
42,533,1362.66,889,3145.35,5395.66,9910.46
715,769,846.004,0,1.2681,2.82364,21.95
769,794,1128.2,0,1.00371,1.00371,24.2337
870,793,766.362,0,1.00374,2.48973,9.2569
888,990,901.077,0,1.00378,1.00378,15.319
968,1023,700.49,0,4.54886,2.65172,10.1288
379,79,8.46153,0,10.7874,4.38826,18.0125
377,62,8.85106,0,12.7983,2.00661,12.2355
744,846,1022.14,0,4.84498,40.4731,11.0832
54,762,2.23547,0,1.2571,6.88099,2.51276
441,81,9.34283,0,7.13331,3.60094,4.38888
431,63,9.09442,0,1.07893,1.83427,12.3477
721,210,8.16423,332,1268.59,3.412,290.199
847,877,534.979,0,4.0846,5.20737,27.7447
449,77,9.09538,0,3.73338,2.46839,5.80107
38,454,1280.19,836,2981.68,5114.89,9910.46
583,140,5.35036,0,5.96016,4.97889,13.3912
39,433,1246.19,764,2725.39,4803.11,9910.46
38,438,1303.56,842,2982,5255.34,9910.46
737,712,676.069,0,1.00431,1.95402,14.3918
766,717,802.093,0,3.2047,1.85143,19.5409
873,858,652.224,0,10.5058,1.00438,28.0033
838,799,419.764,0,1.00441,4.97994,7.13632
860,826,951.677,0,7.87877,4.3126,22.7717
464,68,4.59302,0,7.07292,3.97739,15.4683
858,920,694.706,0,2.80072,6.18045,14.3949
450,87,13.0393,0,13.7623,6.01612,8.31652
909,1023,559.863,0,1.07954,1.47896,8.77797
513,101,96.0444,0,3.09232,4.23646,2.72645
472,90,58.0413,0,6.18132,4.0869,14.527
738,214,13.7642,361,1364.1,2.04469,256.026
477,107,21.3882,0,6.88631,4.19897,6.64296
347,212,5.35336,0,7.74075,2.60691,1.21366
654,136,17.3925,0,8.17026,1.95498,13.7657
39,407,1235.77,780,2776.52,4893.22,9910.46
348,58,3.41476,0,8.54668,2.42618,14.6613
815,717,401.502,0,4.01502,2.12004,12.3586
820,985,652.59,0,1.28118,1.16049,21.586
40,573,1352.27,847,3011.05,5306.55,9910.46
423,67,11.7106,0,12.3599,1.64822,10.8975
356,51,6.58556,0,9.18595,1.05128,4.4332
363,54,11.0961,0,6.2398,9.26927,8.78229
782,377,14.7974,182,695.121,1.38945,68.8897
398,56,10.7047,0,4.05229,6.29661,7.01426
946,963,682.777,0,1.52032,2.60801,9.87267
333,34,4.98397,0,6.52774,12.2518,3.57309
895,1023,688.994,0,1.09987,1.00526,26.082
862,908,817.428,0,2.10187,1.95594,5.16691
896,758,733.82,0,7.53891,2.08312,29.3192
829,849,767.602,0,1.18205,3.06689,23.4159
776,262,387.504,355,1316.82,4.05329,53.5675
478,72,5.16763,0,10.0544,6.41271,35.4184
378,69,2.17925,0,10.3297,1.21451,4.01728
872,1023,781.645,0,6.24242,3.03986,25.8548
667,133,6.5888,0,12.0372,3.60651,81.0307
483,137,1.70956,0,1.00558,7.34,6.02225
413,67,3.18002,0,9.19111,2.36333,10.147
973,1023,774.755,0,4.01798,4.80987,26.8057
797,938,476.697,0,7.08137,3.57472,13.9023
682,696,398.228,0,1.00572,2.21935,9.52881
953,1023,575.843,0,1.00575,51.6926,9.11009
739,359,25.6305,361,1390.37,4.2034,102.404
42,567,1415.66,897,3180.69,5555.32,9910.46
39,585,1365.68,883,3152.32,5407.61,9910.46
382,59,3.77373,0,8.71068,3.32723,9.61659
706,747,653.232,0,7.08311,1.62031,33.8775
811,870,581.168,0,6.02458,1.00596,25.4054
36,438,1193.48,733,2633.7,4683.46,9910.46
797,898,702.042,0,1.49447,1.00604,16.9502
865,1023,775.081,0,6.41676,1.00607,15.6327
773,859,586.501,0,3.74073,1.92262,13.1774
447,854,6.53369,0,4.20487,8.10791,5.91821
401,154,2.0112,0,4.39844,7.61343,16.2071
373,48,3.3887,0,8.95175,1.83826,7.34464
694,398,19.0567,215,825.595,1.00625,11.9378
907,936,619.131,0,1.00628,9.19724,13.0617
463,73,9.03358,0,9.36451,2.85667,2.51868
838,756,521.908,0,1.78958,3.5771,20.4807
412,78,8.33171,0,1.71094,7.96532,16.0654
864,931,833.2,0,2.5417,1.77368,13.3007
554,115,15.3599,0,8.87378,3.12596,8.48354
351,69,5.81473,0,9.97482,3.24059,2.26138
814,135,12.6033,0,18.7222,4.05784,12.6033
816,791,677.589,0,1.19415,1.80613,10.5287
810,854,512.729,0,2.47447,4.09479,20.4857
40,459,1294.93,830,2935.73,5220.54,9910.46
910,1007,796.755,0,1.5502,1.00667,37.7664
771,865,566.112,0,4.81493,1.00671,4.24524
942,1023,619.413,0,1.00674,3.98634,17.5835
806,287,13.3054,392,1455.76,1.9239,155.036
780,878,755.002,0,2.54268,1.50914,15.3653
39,563,1367.02,878,3155.42,5412.93,9910.46
347,87,14.5591,0,8.11388,5.22183,23.0332
792,637,997.901,0,1.00692,1.4172,2.24207
158,1023,1227.29,779,2807.51,4947.84,9910.46
71,495,1711.96,1023,3951.61,6598.28,9910.46
859,912,782.825,0,2.10548,6.19587,26.8424
854,1023,879.956,0,5.6124,3.7781,22.0241
790,922,556.234,0,1.65163,2.58956,20.4957
843,726,741.776,0,2.54348,1.00713,14.827
864,1013,659.943,0,3.42255,2.91097,15.6497
778,880,833.843,0,6.42396,1.0163,25.2089
334,49,3.27227,0,5.61338,6.14168,8.96086
445,218,3.39227,0,4.286,7.4188,5.6643
902,932,819.063,0,9.98286,1.00731,21.251
797,631,592.526,0,17.1256,3.8133,16.9722
41,461,1307.59,816,2911.58,5224.39,9910.46
868,816,636.778,0,6.60105,2.75872,14.4363
465,88,7.22256,0,3.74571,2.91179,4.60658
444,89,4.09838,0,8.04602,3.24377,5.76833
502,114,14.4379,0,13.0778,2.41079,16.0834
746,706,654.286,0,4.52493,1.0539,22.4349
911,904,477.6,0,5.51524,1.00759,24.769
852,824,310.155,0,12.962,6.19956,13.9291
445,219,2.18399,0,3.24434,5.61574,13.8049
532,121,21.6451,0,13.0801,19.0841,8.88467
38,632,1331.8,845,3019.3,5273.44,9910.46
517,185,7.97621,0,10.4468,6.96952,20.5094
805,864,804.856,0,5.17979,3.18694,12.9643
933,1017,642.802,0,4.52619,1.00784,20.8831
858,310,286.108,634,2264.47,8.7278,139.325
794,339,18.7478,310,1185.04,1.00791,176.038
886,961,834.457,0,9.04816,7.55849,33.0415
927,1023,742.4,0,2.36889,1.08318,14.7066
981,990,709.777,0,1.00801,8.42055,25.2292
791,756,1083.26,0,2.71124,5.2751,15.2464
799,772,684.742,0,5.5678,3.02036,33.646
417,65,3.33459,0,2.12682,4.10097,10.9312
708,627,504.365,0,4.4469,8.5746,12.9688
532,106,7.35907,0,3.48822,4.82202,12.511
898,1023,582.473,0,8.1981,1.56662,15.8077
408,103,1.00826,0,12.3998,4.77918,4.02842
465,89,90.5132,0,8.42291,6.84886,11.2321
344,41,5.27658,0,2.54651,7.90922,7.8384
712,69,6.54813,0,10.9339,6.31673,21.0829
39,542,1320.75,838,3021.31,5276.95,9910.46
870,787,678.849,0,2.36996,6.97416,12.9725
692,136,155.297,0,14.7138,2.73689,16.5389
358,55,7.16541,0,7.9106,5.62046,7.23015
802,826,598.592,0,11.0346,1.52539,8.7336
180,716,2.43512,0,5.04577,5.27787,15.2544
795,328,20.1607,523,1893.05,2.71276,196.24
442,86,12.5167,0,9.47099,2.30735,22.0589
412,81,5.93315,0,8.3507,1.11358,12.6302
39,400,1263.07,792,2837.84,5092.07,9910.46
548,91,2.50217,0,4.25388,3.2772,10.3634
951,1016,433.124,0,2.94201,5.98739,16.2492
433,75,6.37671,0,9.73173,4.73904,11.442
441,65,1.52587,0,7.7027,6.37693,11.4424
554,109,7.98515,0,8.8156,1.20773,113.404
905,927,736.448,0,1.62514,3.0229,17.4639
757,655,743.128,0,4.10441,3.30751,12.1873
474,105,64.3544,0,5.00269,6.26412,14.2013
358,57,5.93523,0,9.13982,6.55249,10.3663
500,128,7.36551,0,1.00004,7.49921,6.4359
817,849,866.025,0,6.04339,4.10499,17.467
763,704,632.16,0,1.00011,2.6658,10.3674
508,57,7.98739,0,10.0918,4.69825,30.5096
792,909,537.707,0,2.61846,1.00018,17.3124
614,194,661.309,0,3.02385,1.00021,18.4381
728,286,13.3385,548,1963.7,2.97005,283.944
708,657,982.449,0,1.00932,8.50766,14.0786
41,435,1208.28,769,2714.76,4784.38,9910.46
40,471,1124.44,739,2618.92,4615.47,9910.46
732,844,820.788,0,2.03593,1.00039,15.2673
937,1023,615.526,0,7.30239,2.33008,19.997
669,673,791.839,0,7.91839,2.99752,9.30999
40,438,1287.03,840,2970.78,5188.7,9910.46
44,450,1334.23,850,2997.73,5330.8,9910.46
869,1023,691.973,0,1.89491,4.57511,21.492
825,802,465.832,0,1.0006,2.54983,13.1053
880,924,500.604,0,3.92668,2.43778,20.5483
37,464,1310.63,825,2944.7,5097.09,9910.46
833,961,626.876,0,1.00071,2.3518,14.2118
873,922,1124.87,0,9.65377,1.42123,13.834
740,66,31.6473,0,7.43757,4.33567,9.65411
845,833,638.322,0,2.64379,1.00081,8.36041
800,860,711.099,0,1.00085,9.56834,17.7979
473,108,89.0434,0,4.18289,3.13673,9.14788
463,97,104.696,0,2.97204,6.79876,13.1095
694,664,604.872,0,1.00095,1.00095,15.5532
214,512,3.52618,0,3.82349,4.37576,9.23151
508,94,80.6667,0,3.62275,2.99921,9.57002
818,974,573.155,0,1.82885,5.14514,14.6057
333,63,1.00109,0,1.44754,9.83247,6.32785
40,564,1299.49,846,2999.53,5099.43,9910.46
40,596,1323.12,866,3054.08,5286.42,9910.46
