"FSC","SSC","CD16 AF488","FL2-A","CD14-PE","CD42a-PerCP","CCR2-APC"
795,1023,563.909,32,17.0482,1.98648,18.1561
493,91,15.8651,32,19.8655,4.92755,9.16562
839,530,14.5009,619,2233.04,7.93738,80.8146
910,1023,181.58,7,48.8377,7.06173,15.8662
886,1023,257.885,4,53.4359,17.2046,18.4882
14,364,5.53953,32,1.33747,2.79639,17.3607
942,1023,1437.31,32,24.6562,1.33752,13.0191
617,1023,151.706,7,61.1607,56.4048,23.1525
940,1023,211.617,32,26.4976,6.81338,23.1533
826,1023,830.454,32,6.06173,1.81618,16.4509
844,1001,1969.39,8,59.0056,2.97864,40.8072
420,83,7.8688,32,8.92475,1.33776,12.5613
34,560,967.76,679,2466.14,3201.1,9910.46
788,934,289.965,3,42.3066,1.39939,15.5889
835,1023,279.728,2,33.186,4.4654,20.6027
422,70,11.1767,32,13.7454,5.95492,18.8311
965,1023,122.29,32,21.3589,11.7969,39.7292
207,323,3.47161,32,2.58003,3.06086,13.7464
865,978,306.097,2,33.7931,2.84845,27.7262
597,123,12.5648,32,18.1682,8.53468,11.0782
937,1023,511.147,32,17.8449,1.06871,33.193
436,63,17.6858,32,16.0197,12.1216,12.9094
963,1023,204.239,2,38.3333,6.28666,22.3461
938,1023,93.3922,32,27.9816,9.2556,22.5488
425,74,13.3837,32,10.9809,3.90319,17.8474
880,266,33.4988,219,846.004,2.65134,26.9947
594,164,109.817,32,9.76985,7.80246,30.3442
861,1023,892.977,32,18.1733,107.863,12.3443
508,87,5.54402,32,7.32687,1.01285,14.1278
551,114,15.3195,32,17.0656,8.9304,17.3753
396,50,2.69995,32,9.8595,2.72434,25.1249
215,350,10.1295,32,2.38058,3.03495,18.5058
33,622,994.928,669,2402.17,3232.29,9910.46
37,566,1050.13,731,2604.81,3411.64,9910.46
824,1023,175.354,4,36.6631,18.5077,39.7544
41,542,977.294,657,2359.6,3146.57,9910.46
808,925,706.993,32,18.3433,24.9052,17.5366
897,1023,209.936,32,14.1323,34.7406,20.4347
780,1023,258.194,7,48.0261,7.19877,11.0856
910,1023,564.683,2,34.1236,7.46275,8.16509
832,1023,1491.75,32,2.65274,7.46301,11.3896
588,761,113.9,1,33.5176,11.5967,4.51003
800,294,14.0082,288,1118.73,3.06356,86.1875
833,1023,267.699,1,25.5927,1.33926,14.0087
350,105,15.4661,32,19.0206,86.9724,11.7027
857,1023,183.491,1,32.0481,2.92914,18.851
859,829,326.31,32,18.5156,3.90621,13.5151
896,995,1589.08,32,10.6014,1.33945,30.6409
707,305,27.5069,370,1413.77,1.91952,265.349
856,857,746.537,32,8.69876,2.87732,37.6857
938,991,131.571,2,28.5166,9.60376,12.5785
649,1023,96.9088,1,38.0288,52.57,16.6241
695,789,270.203,32,19.3713,17.2337,11.1912
531,118,11.3948,32,17.8656,3.06474,43.9181
811,979,118.126,1,43.9196,2.51461,32.6402
45,673,1109.22,731,2606.82,3476.25,9910.46
888,1023,263.047,3,44.72,10.23,20.0838
788,267,15.4732,370,1466.03,4.51256,64.0866
804,851,767.198,32,9.60646,1.3043,22.174
827,1023,1955.12,32,2.23752,6.70392,13.7667
876,1023,213.919,32,32.3547,24.4818,32.065
678,1023,87.8106,1,37.364,40.1516,17.5521
890,979,455.413,32,18.3601,3.14956,32.9443
889,335,18.5266,217,824.581,6.12812,118.164
733,871,1160.61,32,7.53679,5.11938,26.7897
854,1023,1453.31,32,3.26528,1.3403,16.9342
780,892,210.15,1,28.7904,6.41068,23.4102
888,1023,180.359,10,67.058,2.06411,16.7837
935,1023,1427.55,32,12.1417,5.60197,37.0385
807,653,1389.59,32,1.34049,10.5146,19.913
728,851,1604.73,32,7.015,2.42711,13.8964
850,1023,1548.08,32,1.20342,2.65563,26.5563
465,71,12.5882,32,16.7867,57.0446,13.2862
428,56,13.2867,32,11.6098,1.56218,8.24871
900,989,1427.85,32,8.249,4.80869,15.3438
953,1023,293.223,2,39.4552,12.0359,33.2572
811,381,29.0607,632,2300.09,3.57397,234.184
686,861,152.08,32,28.8015,6.41316,13.1696
442,86,8.17629,32,16.0518,13.0521,8.3247
921,1023,1140.52,32,12.5913,4.59802,22.5932
738,891,227.981,4,33.263,1.341,21.9925
996,1023,1772.31,32,4.63989,1.53476,32.9663
367,40,6.89284,32,13.411,4.81004,13.6544
896,919,192.188,32,24.0648,10.2397,18.7071
414,72,13.2918,32,18.0467,3.70593,8.55419
392,81,8.86786,32,6.89357,4.05485,10.6156
517,141,59.6979,32,13.7797,12.9389,9.61591
449,62,7.88984,32,14.6757,1.40303,9.19336
458,79,10.9071,32,12.8239,13.4138,18.7104
482,83,11.2058,32,20.8436,5.70786,4.89855
891,1023,332.747,2,41.2918,7.14735,22.8061
731,94,6.30192,32,10.8106,7.27734,28.5577
863,1023,695.756,32,12.5971,3.23911,7.5442
488,99,5.97126,32,14.8114,1.34162,20.4749
878,1023,460.044,32,18.053,1.29425,27.5514
673,545,197.528,32,35.4433,2.61049,18.0537
896,1023,472.66,32,8.40522,2.47343,22.0048
788,842,59.721,32,18.5487,28.0545,13.785
34,620,1052.53,710,2564.22,3544.7,9910.46
834,1023,1606.37,32,23.2274,5.21871,14.9484
862,932,280.574,32,33.2864,5.17217,30.9754
848,1023,1260.1,32,33.2875,1.34199,18.5513
346,80,4.2059,32,4.02094,169.562,1.34204
848,1023,263.481,6,42.4405,4.81358,13.5421
420,52,5.50906,32,6.71452,1.15183,15.2224
747,777,172.658,4,41.6868,7.41308,19.4074
679,899,2682.92,32,1.34223,1.34223,38.1023
806,902,218.162,32,22.0133,2.63518,6.65509
766,1023,1711.3,32,1.34232,4.68625,15.5009
751,722,395.023,32,19.2363,8.79586,9.4521
424,53,10.7209,32,17.5823,9.28391,16.0699
34,440,895.615,645,2323.72,3098.73,9910.46
388,82,8.71802,32,12.8347,3.48321,11.9436
352,50,6.13888,32,1.27202,8.33493,1.22707
706,378,22.6209,362,1391.79,1.3426,109.17
770,1023,288.4,32,28.0722,5.12855,17.7442
822,965,112.164,32,20.6766,66.5719,20.308
827,840,1839.55,32,15.6459,1.34275,27.8228
691,860,1621.96,32,1.80682,4.52223,33.912
37,653,1062.83,730,2636.29,3547.31,9910.46
33,507,962.738,639,2345.45,3127.71,9910.46
869,1023,118.404,32,28.846,14.9599,13.4293
814,869,99.8076,8,41.3382,5.46317,21.0563
776,858,1367.41,32,8.0432,6.2525,12.4978
53,681,1082.31,705,2543.57,3453.48,9910.46
749,1023,456.421,32,15.2336,2.2427,16.5181
441,70,5.97817,32,17.4346,8.33872,12.726
519,96,10.2555,32,26.1342,6.54103,23.8861
870,992,1205.83,32,2.28365,9.54385,25.9011
933,1023,592.526,32,19.955,6.96659,20.3172
404,51,6.84263,32,7.15738,11.3233,5.0853
506,103,4.60642,32,7.55452,3.58087,25.442
479,79,1.51009,32,1.09239,11.845,10.6331
620,1023,94.6005,9,52.2494,50.8584,7.4874
877,342,13.0778,205,790.285,6.08839,74.2062
880,1023,1840.71,32,12.2802,2.78403,29.6495
871,988,112.243,8,61.9934,14.0545,36.1385
934,1023,87.2566,2,31.5785,7.4214,35.8162
443,78,208.795,32,12.6174,8.34223,5.22585
743,920,1510.46,32,1.34378,1.47025,32.4445
497,70,10.8291,32,12.8473,4.60787,26.6207
955,1023,513.323,1,32.4468,3.64714,25.6808
788,952,189.152,32,25.2239,15.8011,17.2882
778,1023,625.689,32,6.20086,6.60383,16.6778
394,52,4.65015,32,16.9812,7.62625,14.972
734,752,998.881,32,1.34406,5.32202,14.9725
736,752,954.987,32,4.95269,3.01993,8.49604
391,67,8.27014,32,1.80866,12.1754,5.46796
770,667,1063.91,32,21.0755,29.3974,23.6897
855,300,10.6394,350,1393.5,8.65116,179.259
830,1023,273.583,2,33.646,5.18124,3.2457
448,84,8.72994,32,18.7518,6.48791,11.96
46,654,1093.16,740,2639.34,3519.61,9910.46
782,1023,2615.8,32,22.0488,1.34444,23.4817
364,73,5.82473,32,8.12469,6.72629,15.2491
716,818,955.288,2,48.6593,1.21788,5.46949
43,663,1093.31,736,2663.56,3457.35,9910.46
44,670,1045.27,732,2663.65,3520.23,9910.46
893,1004,266.374,5,45.2857,2.41281,8.65389
424,59,7.83895,32,26.1635,2.08948,12.6267
36,643,999.405,716,2569.79,3457.83,9910.46
107,565,1484.68,1001,3682.67,4955.29,9910.46
32,586,990.526,557,2434.95,3076.47,9910.46
35,617,1344.91,678,2435.04,3335.99,9910.46
341,39,4.91144,32,13.2098,6.43274,9.99545
788,825,106.454,32,12.7434,4.78085,6.04043
895,1016,897.342,32,27.621,3.78406,15.8144
851,1023,1345.1,3,52.3116,8.3507,28.3774
145,379,11.0365,32,12.2944,3.13298,17.149
935,1023,938.717,3,45.7125,19.983,31.6139
474,54,13.8203,32,11.6493,8.58,20.9029
958,1023,1196.83,32,22.4632,6.6103,48.2506
848,1023,1843.1,32,1.98061,1.34533,22.6669
819,1023,1876.62,32,8.50407,1.34538,17.6211
753,349,13.5758,252,982.069,8.35275,92.2143
460,63,4.86933,32,12.1873,8.5815,5.77681
726,307,23.7129,700,2525.39,5.4245,125.211
918,1023,294.273,1,27.139,4.06794,50.9368
821,1023,177.834,32,22.6717,15.1253,11.8641
525,95,18.6021,2,23.084,8.35421,13.9496
706,957,562.401,32,12.636,2.26733,28.1362
882,1023,465.618,7,44.5142,8.50646,21.0999
825,1023,289.077,1,29.9667,4.29427,23.2951
888,1023,162.566,1,30.7874,5.14078,21.1014
848,1023,1843.88,32,15.5422,1.21912,48.2726
784,942,723.598,14,63.2272,1.64046,41.4295
846,1006,704.359,4,53.2967,3.6529,35.5565
822,1023,352.394,7,54.7564,4.53318,16.4058
53,615,1027.75,713,2572.32,3461.23,9910.46
595,94,10.0946,32,28.9149,1.24146,40.6967
906,1023,187.775,32,39.9725,19.4653,15.9707
838,1003,248.168,32,33.9989,3.13551,36.8656
462,57,1.37072,32,1.33423,22.4798,4.41328
574,1023,64.9748,32,25.7277,50.5092,31.9265
838,1023,203.636,32,41.4427,9.56598,9.73961
480,62,3.36992,32,8.43446,7.17372,11.1468
819,987,55.2686,1,25.0454,8.90246,1.79555
733,762,137.096,2,36.5432,2.16892,13.3446
704,1023,82.8496,4,48.7328,27.6521,16.2652
755,1023,52.8437,32,37.5453,34.9386,10.9496
855,1023,692.143,32,19.125,1.3346,14.6021
39,545,948.266,678,2438.3,3251.52,9910.46
528,112,15.9775,2,23.7347,7.78051,13.712
729,958,313.684,32,28.6701,73.7201,5.52823
613,136,12.6467,2,27.9078,1.87867,19.3006
755,751,621.438,32,43.7576,61.0359,17.483
518,1023,118.758,4,46.6029,54.7931,10.6608
950,1023,778.188,32,34.3254,3.46355,51.9163
849,1023,1085.5,12,73.7331,2.86752,25.9739
868,970,182.898,32,23.7405,13.3503,20.3744
801,989,237.414,32,22.2927,3.89358,35.5866
333,39,7.92425,32,1.06626,5.48027,13.5936
1011,1023,867.034,32,19.834,1.33517,39.6454
905,1023,2332.06,32,10.8569,1.29967,19.4811
149,577,3.59132,32,1.61286,1.96578,15.5587
456,74,9.40239,32,3.13817,2.03787,10.1952
724,215,433.827,32,10.8581,3.46465,10.3806
506,80,9.40305,32,16.8723,8.29051,14.6108
874,1023,337.265,32,29.4699,6.50321,24.1791
492,81,8.4416,32,11.4614,118.812,10.5701
804,1023,1733.56,32,15.9876,2.31174,26.2197
729,594,724.518,32,23.7506,7.92705,18.6297
723,781,474.756,32,12.2075,24.6215,13.0008
452,117,4.4181,32,16.4266,8.75207,13.3569
808,1023,553.232,5,46.6325,1.88,33.4316
727,853,807.207,19,91.553,1.33578,20.57
522,117,492.217,32,3.31346,1.33583,6.10811
907,1023,594.57,32,10.8623,1.33587,14.4851
340,87,3.05602,32,14.3559,23.9711,21.7129
741,857,202.062,1,22.5091,2.29177,24.1885
38,579,923.965,648,2312.56,3139.82,9910.46
467,101,16.8807,32,21.3281,26.706,14.4872
39,519,966.534,653,2440.96,3284.48,9910.46
921,966,188.059,1,31.6853,1.76584,3.31428
822,1007,289.608,4,33.1439,5.4356,21.9137
833,935,375.93,15,87.5577,12.4348,7.65069
384,73,9.9311,32,10.5765,3.72577,60.5555
829,822,400.388,32,20.2119,1.30077,20.9523
475,68,15.5719,32,19.6745,3.43629,13.2443
447,1023,75.1535,32,40.4034,65.0803,32.2672
750,910,1048.32,1,23.7665,1.08673,23.1337
911,1023,966.841,32,20.3973,4.58286,17.5052
360,74,12.778,32,18.4765,3.22706,5.63631
878,843,1336.63,32,8.22381,56.3651,12.1071
891,1023,257.74,2,36.9345,3.22729,23.9846
493,86,3.69358,32,1.31289,12.3278,9.16175
898,1005,319.862,32,23.7715,24.8649,34.9965
460,62,7.93431,32,16.7389,5.84382,6.62802
705,845,1301.27,32,3.37622,6.68814,11.1677
920,1023,287.166,5,45.0242,2.9502,6.87131
620,1023,133.696,32,24.2064,44.6226,28.9771
726,719,1116.88,32,16.5914,49.2651,9.08163
529,92,13.7362,32,32.5737,4.75258,15.8623
453,64,11.1696,32,21.5375,1.95086,9.58588
886,962,124.431,11,77.2498,12.8989,10.2092
41,517,958.656,660,2399.39,3199.63,9910.46
814,297,18.9912,287,1097.16,5.39111,105.839
389,66,10.6799,32,6.75071,9.08355,16.7448
702,743,1117.16,32,1.33733,6.11499,10.396
32,583,1030.32,690,2510.11,3200.08,9910.46
515,94,4.75392,32,6.75142,4.84021,14.2434
885,1023,1659.72,32,5.58958,6.75166,15.0337
877,996,308.732,4,48.8428,1.9869,25.1037
588,171,13.4965,4,40.0755,10.3978,15.5856
45,595,976.366,657,2400.15,3059.89,9910.46
488,66,12.9039,32,30.0545,36.9618,21.9377
474,74,9.33495,32,23.7882,1.78387,28.7338
883,1023,2899.44,32,4.88514,4.79805,37.2984
983,1023,253.359,3,43.8548,5.84814,32.3002
825,1023,133.785,32,26.5023,14.5065,14.5065
911,1023,1883.04,32,1.3379,7.59153,24.886
630,217,17.5237,32,34.7137,404.489,28.4815
660,715,150.396,32,29.2616,3.37907,19.5216
51,631,994.404,707,2534.04,3348.93,9910.46
809,1023,442.604,32,13.6238,37.9847,29.0016
771,365,16.9068,804,2848.55,1.73692,139.969
912,1004,892.758,32,13.6247,28.4865,40.0938
617,122,10.784,4,26.0371,16.4579,3.31941
442,105,2.19477,32,5.69445,13.873,22.146
46,644,1338.32,685,2489.38,3289.92,9910.46
704,689,917.304,32,1.33837,2.84906,42.7053
745,971,1326.43,32,7.80218,1.91797,20.7968
906,1023,160.225,3,37.3181,12.6815,35.9993
570,479,838.488,32,16.314,32.3172,19.3543
902,1023,640.213,32,7.32687,1.33856,20.4282
42,666,1118.22,754,2699.85,3698.78,9910.46
39,657,1059.51,716,2581.21,3380.74,9910.46
813,415,17.3766,635,2296.45,1.29139,115.927
631,1023,74.6091,9,44.6823,48.4498,37.6632
841,1023,534.904,32,14.5168,4.5906,22.5567
828,828,255.846,7,59.589,1.25714,17.3784
800,1023,438.903,1,36.6643,10.3148,8.23771
846,930,1464.95,32,13.1506,1.33893,46.3257
832,805,601.337,6,49.3379,36.9982,18.0169
560,102,11.3888,32,32.3297,15.3244,11.1857
793,1023,1834.53,32,5.69785,2.35993,12.8019
482,82,8.16538,32,12.8023,1.33912,14.1338
730,1008,160.31,32,23.8142,3.06345,21.3777
846,946,397.655,11,61.7893,7.53097,24.6874
388,71,14.3918,32,3.32198,1.33926,19.5402
802,1023,341.296,32,19.1925,5.44824,24.9122
40,659,1060.07,755,2775.25,3634.88,9910.46
918,1023,217.695,1,30.6399,8.39048,9.60242
815,356,10.4124,493,1835.04,21.7703,292.935
861,1023,193.686,7,46.3452,5.07069,16.7725
383,74,10.698,32,17.7032,150.57,5.85575
909,1023,1246.59,32,2.87743,6.64179,34.1368
690,320,37.6883,377,1426.7,1.33964,135.174
800,966,102.286,32,23.8234,8.93762,35.7096
546,117,229.823,32,1.33973,10.9921,27.2654
827,1023,476.228,32,83.9284,2.44767,12.356
760,793,2081.88,32,1.49253,1.04154,22.1717
502,89,10.4157,32,12.6948,1.53341,68.2489
36,643,1079.77,728,2630.56,3603.85,9910.46
34,660,1079.8,745,2654.42,3539.73,9910.46
669,963,753.547,12,74.0112,5.6508,15.0623
544,105,13.1617,32,5.25866,14.928,10.7988
788,1023,208.232,32,24.4827,1.34011,12.1387
903,1023,760.435,12,64.0978,3.80435,13.1626
46,683,1099.6,723,2584.21,3477.23,9910.46
997,1023,760.488,32,13.4025,1.49301,11.711
727,759,82.4639,2,34.1548,1.3403,14.6644
775,1023,472.163,32,5.60158,3.4776,13.4035
410,67,5.55162,32,13.525,1.63369,1.93815
43,646,1032.68,705,2561.52,3265.62,9910.46
860,1002,1171.3,32,5.029,3.47796,15.7607
823,917,335.518,24,118.193,8.54998,18.8675
850,337,140.225,468,1740.1,1.05154,109.991
402,60,9.69803,32,21.9863,3.20785,20.0951
382,48,10.2361,32,6.29794,14.9348,23.841
337,76,9.69871,32,25.3912,7.47193,21.9878
43,649,1120.03,743,2656.01,3573.84,9910.46
869,1023,1316.91,32,3.44767,1.34082,28.8005
567,193,5.35731,32,20.2802,11.5074,6.41316
428,61,4.59786,32,11.4048,4.24033,2.21896
549,112,10.7092,32,17.4059,7.54076,6.95439
941,1023,708.087,32,35.1074,1.341,27.2913
42,660,1061.41,729,2609.2,3448.27,9910.46
741,899,689.284,2,41.2802,11.9311,14.9395
35,515,970.177,634,2280.05,2986.29,9910.46
784,918,1709.86,32,9.1924,1.88768,16.0552
475,90,91.1041,32,8.40198,2.42839,5.65596
823,1023,384.196,4,38.0756,2.01049,18.5416
31,589,953.014,687,2517.53,3180.8,9910.46
465,112,10.5216,32,21.413,5.26383,10.4274
90,702,1100.6,710,2729.99,3357.41,9910.46
754,991,405.557,32,27.7964,11.5127,14.2865
811,808,261.012,32,17.1028,8.3285,6.89502
889,972,1428.75,32,1.40328,45.5893,11.9353
818,977,1141.08,32,23.0146,3.94801,4.51827
404,39,5.60709,32,13.4166,3.06915,3.1531
678,1023,92.7903,7,57.0907,64.7519,22.2029
395,128,4.32003,32,6.02584,8.55779,12.5988
641,803,374.112,2,19.7541,5.2655,30.1475
561,126,14.9479,32,16.2082,10.4311,4.68461
851,922,245.154,32,8.79278,3.51308,7.54605
684,817,708.584,7,43.5967,3.64191,18.8874
39,491,979.561,661,2408,3153.87,9910.46
817,383,12.7153,201,761.503,1.53589,95.3516
667,1023,72.8041,6,49.0095,37.4191,13.1816
815,956,182.225,32,18.7209,11.0118,21.2332
554,97,11.2121,32,10.8159,10.623,17.1112
34,546,970.96,669,2474.29,3299.52,9910.46
440,67,8.56109,32,11.8346,3.29964,11.2129
49,669,1072.01,725,2611.68,3482.73,9910.46
845,989,531.531,32,22.2138,17.9008,13.0663
813,774,304.338,1,27.8159,1.09155,21.4295
34,613,1043.58,715,2611.95,3421,9910.46
929,1023,879.679,12,73.485,9.62468,30.7109
869,1023,619.435,4,37.7704,8.64026,41.3251
719,909,485.894,9,59.2215,5.17471,46.8724
548,79,9.80042,32,24.5291,11.1156,13.5478
939,1023,109.178,32,19.241,7.41594,11.7323
809,1023,354.706,32,15.5058,6.42216,23.2421
823,1023,804.179,2,43.6242,2.80751,26.8405
34,635,997.971,683,2497.79,3213.15,9910.46
790,1023,1536.86,32,7.09081,2.91056,21.8261
355,36,4.36288,32,2.85877,2.66029,1.34293
816,959,1523.2,32,5.56234,1.34298,29.636
775,941,1343.03,32,19.0734,1.62224,17.122
462,54,13.4308,32,2.88491,1.79102,7.62091
586,754,194.21,32,20.6831,3.91705,24.318
893,985,541.501,32,13.4317,1.19495,26.1332
472,92,10.922,7,5.6643,5.22384,12.4996
1023,1023,1551.18,32,6.48269,3.48517,14.6968
446,43,6.25382,32,6.90421,4.64771,10.9228
494,115,14.4358,32,22.8381,5.92547,9.63076
410,73,16.0817,32,22.4318,9.20756,12.9593
948,1023,980.626,2,42.4837,3.88293,17.9152
862,974,804.602,32,33.3249,5.82044,15.3756
834,433,25.6745,482,1791.65,5.41653,206.896
854,1023,1667.32,32,8.80388,1.90815,21.6421
43,681,1082.76,748,2661.69,3613.85,9910.46
451,87,7.28909,32,21.4498,5.76913,7.69327
875,1023,185.754,32,25.4482,5.27307,26.3804
829,1023,1206.3,32,25.4491,82.6782,17.6001
841,1023,1760.08,32,20.8809,10.2602,37.8062
912,1023,291.271,17,62.5645,9.46271,3.10199
772,386,14.1844,314,1284.82,5.56624,130.814
684,709,368.035,32,5.98173,4.2884,16.3805
861,1000,155.205,7,54.1843,6.66373,17.1346
616,1023,92.953,4,38.1544,35.8262,15.8027
64,528,1250.79,856,3158.85,4063.53,9910.46
454,79,5.08833,32,18.0866,2.26471,1.34416
658,1023,55.6741,8,43.2791,70.3421,23.6897
739,1023,1239.72,32,11.0292,36.8113,33.6448
1023,252,52.7528,499,1892.05,3.2457,26.3915
36,647,1054.49,699,2592.19,3395.12,9910.46
672,1023,57.7217,32,34.2591,50.8922,17.2942
652,899,296.682,32,24.1239,5.61869,16.6837
420,57,14.9772,32,8.05194,3.88592,12.7385
892,1023,182.551,2,32.756,3.64893,14.4485
823,1023,1580.88,32,2.76113,1.33254,24.5644
778,254,12.7399,32,24.1273,812.554,4.56933
337,148,4.52857,32,20.8941,1.79315,17.9315
856,1023,118.562,32,33.9607,5.51968,24.567
34,657,1123.37,758,2736.79,3552.41,9910.46
659,789,513.682,32,21.0851,7.36113,35.2072
970,1023,921.756,32,24.5695,3.95757,35.8476
37,667,1103.46,735,2688.28,3584.88,9910.46
748,898,241.332,2,37.8379,8.42527,21.4701
875,1023,402.983,8,53.7386,1.34501,25.0182
855,1023,2205.89,32,10.7419,3.04935,25.2451
908,1016,1164.81,32,8.50228,23.4932,9.13662
859,1023,378.432,32,4.86814,4.29216,15.9584
827,1023,2787.35,32,41.7804,2.43555,16.693
696,888,1240.63,32,38.881,6.79086,49.1247
829,1014,873.605,32,4.6966,8.05673,15.8171
814,827,1498.67,32,4.41017,18.431,4.61303
713,836,1345.38,32,15.2592,2.48011,25.0252
782,788,138.223,1,23.9255,1.48535,25.2521
855,1023,482.573,14,74.9842,1.63988,12.1873
46,619,964.628,505,2436.15,3367.66,9910.46
712,923,392.419,32,19.1095,11.5478,21.0969
837,913,88.1714,32,37.5175,5.00304,34.6001
899,1023,324.9,3,16.4012,6.55295,33.3786
699,731,371.842,32,1.87708,2.52575,20.5374
912,1023,947.597,32,37.5215,8.97814,24.1476
777,1023,673.289,32,4.57333,10.5564,11.4464
809,745,142.048,32,23.7188,14.4627,15.5417
390,141,8.89869,32,5.04931,3.10667,15.6827
440,84,13.4595,32,14.8593,1.84394,39.253
346,93,4.87122,32,25.4911,5.67602,22.2738
967,1023,1074.99,32,10.7499,10.4637,33.388
807,961,1513.06,32,4.53334,1.33404,12.5264
823,351,31.0722,646,2330.08,8.98067,191.176
428,61,10.751,32,16.5558,9.91501,3.78725
880,1023,567.703,32,10.2786,3.75347,15.6865
859,1023,276.462,3,40.701,4.29578,23.5138
388,52,8.13582,32,8.90152,7.84831,8.58695
865,906,1287.17,32,15.8299,2.24814,35.5666
798,1009,572.912,2,39.2668,1.33437,18.7808
700,712,271.572,8,61.5678,5.88603,23.944
789,913,110.478,32,12.873,1.82821,18.1184
808,1023,1554.99,7,59.3963,1.33451,29.9836
812,992,1612.01,32,1.25312,1.33456,22.0845
817,942,319.344,32,21.8875,7.77996,12.4195
873,890,98.3004,32,37.8872,16.2669,13.3465
408,101,12.3091,32,10.1905,7.99331,16.1218
405,89,3.96328,32,12.0901,14.2148,44.1499
342,62,13.5902,32,14.0881,6.10337,7.99388
34,471,965.615,663,2395.16,3108.97,9910.46
