"FSC","SSC","CD16 AF488","FL2-A","CD14-PE","CD42a-PerCP","CCR2-APC"
333,156,5.26217,32,3.01285,4.51605,8.25045
942,1023,526.236,32,1.341,6.29949,17.0962
43,456,1329.04,825,2959.34,5215.42,9910.46
422,75,2.49455,32,8.70885,1.18242,11.6134
38,468,1353.26,853,3067.97,5310.46,9910.46
829,867,586.295,32,1.63466,1.34119,15.4879
846,908,481.054,32,4.98677,1.67943,11.9323
45,433,1270.82,813,2907.09,5216.33,9910.46
1023,1023,550.577,32,3.57535,4.27999,9.27643
526,90,12.1502,32,11.4088,354.346,6.24483
921,839,398.312,32,7.1471,2.58657,24.9516
962,1023,380.809,32,20.8444,1.44156,15.2149
482,28,3.04135,32,1.34152,1.57729,1.34152
39,464,1305.85,812,2881.67,5078.53,9910.46
395,58,2.26043,32,8.48027,4.47781,6.3593
553,42,2.1611,32,5.17108,4.76897,13.4166
35,443,1282.71,822,2934.29,5079.07,9910.46
788,761,481.24,32,1.63535,2.88208,12.5988
232,671,4.35921,32,3.98424,4.05656,1.52187
795,784,597.231,8,60.8071,1.39101,12.5997
761,882,608.093,32,4.13048,2.7065,12.1549
587,161,17.5761,32,13.0622,88.7253,19.5793
687,55,5.17235,32,9.79561,2.9349,6.95976
746,285,6.65393,294,1131.22,1.35417,232.299
501,90,13.6645,32,8.48324,4.85707,15.4982
744,313,20.2994,411,1535.99,2.47412,210.43
756,783,630.502,32,18.5539,1.36654,23.654
441,83,3.91444,32,13.5436,4.56117,14.9521
869,1023,394.995,32,29.8881,4.02165,19.9396
759,634,354.594,32,1.34232,1.41675,8.40876
226,480,3.61044,32,1.88934,6.36287,2.24145
953,1023,581.575,32,23.8719,82.5942,23.0283
763,1014,53.1568,32,25.4241,35.1456,6.53736
402,153,3.27067,32,4.60335,6.9001,10.1584
874,894,490.267,32,10.8189,56.1082,18.896
806,288,11.6265,232,1839.36,9.71233,117.315
676,280,4.56261,32,4.24584,7.75679,7.75679
435,61,6.42194,32,6.25097,2.78218,15.6453
36,433,1330.72,706,3044.13,5316.8,9910.46
429,102,8.41171,32,9.89001,2.6362,13.1885
829,832,531.717,32,4.99272,1.34284,11.7336
478,37,1.09193,32,4.99289,3.07195,11.018
313,1011,4.24673,32,3.2717,5.51234,6.77922
544,105,4.20885,32,14.0476,2.3882,2.3038
349,85,4.13396,32,6.2525,230.388,1.34303
904,1017,561.299,32,19.9515,3.84708,20.1318
558,92,6.08647,32,9.80386,13.5526,14.8281
940,1023,477.433,32,7.90064,3.33167,29.6402
34,485,1307.46,812,2885.21,5039.24,9910.46
893,858,420.974,32,4.90525,2.4762,8.72291
805,317,9.37403,396,1496.41,1.34331,318.549
541,48,5.66489,32,5.0853,11.5288,7.76087
949,1023,413.512,32,20.6874,2.12533,11.7385
908,1023,551.446,32,5.46509,1.1952,12.6147
766,87,5.46528,32,7.42036,3.42363,4.81864
770,353,29.383,522,1908.08,1.89099,160.834
588,58,1.34359,32,4.69069,4.06197,9.12639
814,717,378.009,32,27.8413,2.34677,27.592
488,28,1.34369,32,5.27288,1.63771,5.041
604,222,5.51562,32,5.41729,8.49366,11.2251
854,892,473.373,32,3.2154,4.64934,12.9629
862,844,603.514,7,59.811,1.34383,17.287
719,65,8.19437,32,7.16014,2.34718,3.55005
944,1023,490.766,32,11.6379,29.6568,3.91939
442,85,8.64935,32,2.49989,1.34397,9.04721
367,55,5.36991,32,5.77055,4.77734,14.972
429,65,5.71908,32,8.88653,4.13715,10.4483
650,367,4.86439,32,4.3667,10.8314,19.7881
390,67,5.51736,32,11.4324,3.02004,5.18069
34,457,1296.7,806,2887.33,5042.95,9910.46
810,357,39.2035,553,1996.9,2.86158,241.205
37,666,1368.7,844,3020.36,5322.95,9910.46
957,1023,486.525,32,1.35649,1.34435,14.4464
360,91,2.41231,32,6.25886,5.66926,14.5775
881,261,1228.79,32,31.0329,3.30496,23.4817
774,905,582.473,32,1.34449,1.14352,17.929
37,458,1356.68,845,3020.89,5182.14,9910.46
959,971,735.984,32,5.77297,4.52826,26.1607
41,464,1308.83,816,2914.34,5090.11,9910.46
897,938,626.017,32,4.82286,46.9447,7.62999
855,1023,417.657,32,7.56193,1.77716,14.3211
692,150,8.81159,32,7.16491,527.713,8.1264
949,1023,385.207,32,8.34895,1.53906,19.0988
40,441,1357.01,844,2994.57,5183.41,9910.46
866,974,577.439,32,13.817,4.44861,11.1343
823,756,385.248,3,43.6946,1.4453,18.5923
889,895,469.562,32,3.95798,5.04595,14.7159
786,634,361.765,32,3.48981,3.18962,6.3185
349,47,1.3451,32,3.85288,4.25358,2.50199
452,72,5.52142,32,9.90734,1.82634,10.5512
848,842,437.022,32,2.71314,1.91042,17.4609
692,270,4.21593,32,11.2376,191.049,8.35158
859,1006,361.828,32,21.0925,1.34529,15.5351
38,460,1251.93,804,2838.24,5001.99,9910.46
927,835,268.922,32,8.97562,10.1801,12.9784
370,73,5.52258,32,4.73953,5.57248,17.9416
336,853,1.73082,32,6.32049,1.34548,9.90977
409,14,5.32779,32,3.78538,4.37129,5.62322
865,933,723.394,32,28.1332,1.56788,10.0904
501,86,9.73412,32,6.4359,8.58241,11.7578
906,1023,385.45,32,12.2991,1.20799,17.3106
796,737,403.195,32,22.4703,1.33366,11.7587
425,68,4.33291,32,5.62421,13.8257,5.00357
596,166,2.14836,32,8.05984,1.84375,10.9431
482,88,3.71881,32,8.58392,6.37939,19.2863
699,711,414.281,11,69.8003,2.05403,25.0348
847,872,429.472,32,3.42988,1.3339,20.3571
495,113,124.133,32,1.33395,1.89444,10.7495
341,677,4.14325,32,2.73939,4.25657,14.8603
873,1023,626.677,32,5.4268,2.20759,25.0384
440,74,3.46136,32,9.14369,6.8568,9.7379
1023,1023,362.07,32,4.69974,115.531,7.70758
754,801,583.23,32,5.42737,3.43061,20.1791
482,730,3.89111,32,5.67723,1.10458,1.33423
475,70,8.90152,32,5.67743,3.46185,7.91922
821,1009,491.662,32,1.33432,2.48194,10.5608
950,1023,441.374,32,3.68708,8.98257,11.7649
468,111,3.25095,32,8.98289,203.65,1.08504
480,267,4.57575,32,5.05163,1.33446,3.25106
879,1023,392.71,32,3.46246,3.13628,13.3451
360,36,4.70124,32,1.48666,1.34661,10.8516
900,1023,437.499,32,4.45441,1.3346,10.7548
505,111,50.9799,32,5.28474,2.05526,14.8677
334,34,1.04692,32,5.00728,1.56926,6.49955
966,1013,407.168,32,3.13684,4.25897,25.0516
428,85,8.43713,32,4.83067,5.47892,8.59028
471,91,5.28549,32,7.99416,2.09287,16.2692
39,455,1264.76,845,3026.31,5144.96,9910.46
453,76,8.36247,32,5.23853,5.28586,17.0188
57,523,1396.39,851,3053.87,5333.81,9910.46
37,613,1323.07,865,3053.97,5334,9910.46
466,76,7.92397,32,13.9649,4.07268,3.75599
927,1023,478.86,32,24.3916,3.22354,19.1325
847,884,346.417,32,2.99984,1.42194,8.14127
708,1023,69.2461,6,48.322,66.2009,12.9967
935,1023,487.603,32,12.8808,2.92019,15.5587
340,270,7.30909,32,11.0548,82.8993,16.8711
878,888,449.719,32,7.05105,2.00161,6.56151
943,1023,478.961,32,5.10087,1.55603,19.8375
670,54,10.7616,32,17.6491,2.4618,22.2989
969,1023,638.75,32,4.70455,3.89482,13.2354
36,466,1359.79,842,3000.69,5240.93,9910.46
859,702,474.739,32,3.37301,2.74267,9.07204
931,978,441.795,32,2.69387,3.25393,20.3837
885,1023,396.607,32,3.82592,13.2373,7.44386
831,821,437.87,32,5.19474,3.9307,6.38862
351,59,5.999,32,8.67431,104.777,3.00122
613,150,4.03849,32,3.82632,4.18643,11.3616
927,1023,337.372,32,4.87827,11.4646,10.1082
834,834,496.699,32,9.66398,1.33592,11.5686
936,975,610.875,32,9.57778,2.94813,23.9719
42,517,1288.8,780,2793.34,5012.22,9910.46
434,65,7.05477,32,11.8863,8.91345,4.70654
819,1023,331.416,32,1.42294,1.65803,24.191
356,12,4.79231,32,1.33616,7.58165,7.44648
981,1023,622.073,32,8.14759,94.937,12.8898
39,466,1360.51,842,2975.39,5291.08,9910.46
399,77,9.2416,32,9.15885,7.93124,14.2314
806,924,510.446,32,9.32543,1.65832,15.8539
630,53,8.83581,32,4.38086,3.34481,10.4825
307,1023,2.94917,32,3.0572,20.3959,13.1261
38,554,1254.93,806,2845.05,4969.09,9910.46
951,1023,519.785,32,5.63612,1.16785,11.6785
36,442,1312.75,681,3030.15,5198.03,9910.46
983,1023,563.651,32,1.71943,1.57153,10.5791
917,970,1348.75,32,7.25105,3.14137,15.7159
896,877,404.119,32,3.93361,2.53154,9.41233
963,765,53.8921,32,13.7333,14.1089,19.68
428,90,8.68104,32,2.37723,7.05875,13.6108
346,93,1.6148,32,6.51009,1.33686,6.74857
874,848,454.31,32,5.15276,2.00393,11.168
455,740,2.19261,32,2.11513,1.84817,6.51055
869,1023,515.312,32,9.49938,1.337,8.07947
393,498,3.89935,32,2.19276,1.9862,8.68256
549,173,6.33789,32,16.1508,4.46273,88.4048
137,634,1968.55,1023,4626.38,7385.27,9910.46
35,558,1222.17,784,2795.8,4883.08,9910.46
772,853,454.422,32,3.97069,1.33724,9.33167
428,78,5.44001,32,9.93844,3.86511,9.332
618,385,3.83064,32,4.79653,7.58833,7.65689
838,328,19.1648,486,1783.43,1.33738,200.464
801,898,404.333,32,4.42386,4.58592,13.4951
619,64,4.08,32,4.42402,1.75175,20.7822
378,103,2.57903,32,4.50448,3.56519,4.19174
373,37,3.69592,32,6.17133,1.63025,7.79725
808,874,272.223,32,14.1179,4.71201,15.1712
890,987,595.366,32,5.34453,8.68654,17.0536
208,403,1.86592,32,1.03989,10.9755,12.5608
732,376,39.3665,596,2135.51,1.04932,164.521
943,1023,408.101,32,20.6012,4.3073,16.6013
379,58,5.9545,32,10.6844,2.6265,2.48851
453,62,2.37916,32,4.34652,2.4886,16.1605
779,616,564.207,32,12.6765,1.33795,18.003
859,1006,475.592,3,41.9322,5.64227,13.1414
394,80,1.38706,32,4.08173,3.6313,10.216
600,68,6.11844,32,6.51605,1.41228,9.50707
392,20,4.04546,32,6.75499,1.33813,14.2509
554,32,2.02396,32,3.06119,1.3872,9.76778
405,22,2.37974,32,3.93804,6.94023,8.69021
37,461,1302.65,820,2900.57,5020.7,9910.46
788,890,585.04,32,1.29103,3.20234,29.5332
956,1023,493.154,32,1.50438,3.86824,7.06695
845,853,493.171,32,1.33842,2.06106,14.5127
720,1023,34.7271,2,38.6851,34.4162,15.1808
937,1023,397.446,32,3.23172,5.39623,13.3851
882,1023,450.797,32,4.15743,3.06205,8.01643
491,85,9.0925,32,5.49457,2.98063,7.39332
946,1000,55.4441,32,29.276,41.2049,21.1781
370,67,29.277,32,3.44222,33.2058,4.54918
890,1023,726.228,32,7.19725,3.3207,13.2676
413,69,6.88099,32,11.1838,7.00589,21.1803
537,136,146.484,32,1.08864,6.17719,16.0271
841,323,19.3598,477,1753.6,2.58167,287.591
928,1015,564.624,32,2.13739,1.33893,12.2376
303,1023,2.19593,32,1.66159,3.14679,10.5977
392,74,5.39832,32,4.7596,6.12274,4.31124
445,75,9.34447,32,14.7834,6.06813,6.94462
436,80,2.559,32,8.09227,2.79984,13.7575
635,172,404.859,32,14.262,24.9096,17.227
601,27,3.44355,32,1.38828,10.4106,3.6345
905,553,493.483,32,1.33926,4.1972,3.352
901,997,585.472,32,1.33931,6.40573,8.02093
828,824,612.425,32,2.06251,1.77007,10.6965
43,632,1292.07,850,3009.36,5303.57,9910.46
530,120,3.90635,32,9.18046,720.105,6.76164
377,61,2.98262,32,7.60061,3.38288,14.5244
913,959,401.347,32,11.0899,9.86609,22.9791
888,942,443.102,32,2.92966,40.1361,22.9799
39,577,1315.76,828,2929.76,5209.93,9910.46
503,82,5.49901,32,9.77878,4.76195,1.83536
1023,242,265.395,250,960.478,2.33995,61.8132
965,1023,545.015,32,8.54518,1.09925,15.0597
401,33,2.80131,32,7.40008,60.7154,15.0602
856,1023,387.259,32,12.8095,68.8655,12.1366
847,1018,427.549,32,13.5203,1.75496,28.2682
814,320,16.93,540,1972.71,1.33997,427.564
938,982,565.08,32,16.4799,1.80309,6.29485
760,826,236.167,32,4.0879,7.88237,13.7672
35,429,1269.71,826,2930.79,5211.76,9910.46
647,36,6.888,32,2.0088,8.32002,10.7029
333,36,7.53652,32,3.12147,7.2702,1.3402
881,1023,521.231,17,89.4139,3.839,15.7579
352,37,4.35432,32,11.7114,2.67906,5.50152
926,1023,629.639,32,5.65219,2.15898,24.0504
926,1023,629.661,32,5.60178,2.65526,23.8359
784,881,431.579,32,12.1417,2.72798,8.47283
360,243,7.88486,32,2.77759,2.0829,16.4857
510,34,5.26051,32,5.65298,5.50249,7.88513
863,848,309.438,32,3.90964,58.6028,19.3843
375,131,3.90978,32,9.18853,1.90393,15.9048
985,1023,670.722,32,18.5331,3.41644,28.5396
375,40,2.90587,32,7.60755,2.27933,1.40239
824,732,303.964,32,3.60613,1.34077,13.4077
465,60,6.64786,32,8.39932,3.73837,3.2083
834,368,27.2884,545,1974.03,1.34086,206.483
463,89,7.20889,32,14.9374,7.01697,11.9294
556,274,3.01285,32,6.02225,3.26688,6.07666
836,957,394.621,32,5.96854,1.48047,14.1536
515,834,409.092,32,4.47593,3.87599,17.8832
1022,1023,613.221,32,1.31719,3.32653,18.373
824,840,360.714,32,13.0544,2.36358,16.4938
966,1023,391.142,32,9.1924,1.32918,18.5403
36,436,1248.12,813,2906.99,5031.82,9910.46
367,64,4.94229,32,9.96817,2.7297,16.0563
774,1023,84.0257,4,45.5813,59.1655,12.3703
454,81,77.4945,32,1.7101,1.34138,13.2937
467,74,120.418,32,4.94281,3.48041,3.98312
463,96,9.53115,32,6.59157,2.01078,7.01993
1017,1023,439.767,32,12.0427,4.85503,18.8815
459,79,5.26457,32,9.53182,13.4157,2.61021
462,351,1.01516,32,9.11296,12.4847,3.54408
923,1023,613.479,32,1.34166,1.34166,14.4176
364,93,1.49463,32,9.27903,3.06926,9.79355
53,457,1317.84,857,3069.37,5312.88,9910.46
885,81,1.99326,32,7.68249,12.0452,13.6616
465,79,11.2093,32,9.70688,5.55766,17.107
860,1003,405.685,32,5.12567,1.9934,14.0362
42,620,1378.65,885,3182.26,5458.96,9910.46
126,681,2011.55,1023,4856.73,7546.58,9910.46
44,639,1366.4,849,3097.75,5314,9910.46
410,827,5.65953,32,6.59458,1.711,14.4222
624,57,1.65059,32,11.7274,6.77518,7.82386
432,87,2.78111,32,7.02362,526.697,15.6393
479,79,5.26716,32,8.48414,2.04843,15.6399
566,61,1.69592,32,3.27009,5.36295,7.89538
852,412,19.5848,395,1495.31,1.34232,194.094
347,96,5.03606,32,8.63905,69.6171,3.24104
38,537,1205.07,756,2707.54,4814.76,9910.46
823,285,22.416,422,1578.39,12.4926,420.723
831,966,456.213,32,6.19413,1.01584,13.0677
904,919,597.545,32,12.3816,3.27078,21.8208
1011,904,546.164,32,2.45283,4.40122,24.3086
46,527,1162.69,756,2683.77,4772.49,9910.46
859,1023,377.744,32,1.31876,6.96342,7.28373
366,70,1.39193,32,5.22201,6.48019,16.3656
439,58,7.41646,32,3.91609,3.48395,10.3449
653,30,1.89,32,3.21315,6.83999,4.13338
495,100,4.48205,32,5.17579,2.03108,23.4545
855,718,428.51,32,2.61287,2.61287,22.2231
410,48,5.46317,32,6.48132,13.4298,13.5512
424,43,2.808,32,8.95992,4.40261,18.2347
474,60,4.56405,32,6.08626,2.03136,2.8081
337,82,5.51311,32,2.10585,278.306,1.26116
650,78,2.36714,32,9.45773,8.41406,6.65953
389,74,5.76711,32,13.1927,3.81304,7.09255
798,849,273.373,32,4.90525,1.40505,14.4348
36,507,1307.55,827,2964.33,5224.21,9910.46
301,642,163.73,54,185.702,17.5946,152.363
882,836,35.8087,32,18.5709,5.13143,8.11815
979,1023,377.956,32,3.36248,5.87283,19.4258
877,1023,256.736,32,9.46005,1.3435,7.35392
39,447,1284.46,811,2911.99,5225.12,9910.46
781,816,490.645,32,1.34359,1.34359,11.5309
886,850,324.411,32,31.0145,3.45493,13.1969
581,27,3.78022,32,1.66743,1.34369,8.26724
537,122,3.64676,32,6.60267,1.53783,6.03472
873,966,327.376,32,5.27325,3.99011,18.5761
815,943,327.388,32,12.8473,4.56661,23.0525
402,63,1.35602,32,14.4414,4.48535,12.6187
898,822,464.983,32,9.04689,1.36832,6.6036
649,131,3.2449,32,8.19494,84.1908,13.4397
837,1023,561.692,32,2.71077,4.02687,13.4402
174,817,1.34406,32,5.51698,7.9059,21.0733
434,63,4.60884,32,8.1958,2.20434,2.76017
352,84,2.993,32,1.62361,6.90856,3.99123
434,54,7.2266,32,4.6508,6.31452,3.30438
530,108,4.95321,32,1.55232,5.46834,15.6634
480,105,1.82519,32,9.9011,2.41214,22.4467
916,1023,402.785,32,4.02785,2.54598,9.46602
825,1023,532.332,32,3.81638,1.34439,12.2875
381,66,3.55154,32,8.73055,3.48822,15.5254
803,778,522.878,32,3.07561,1.34449,14.9772
592,36,5.61909,32,3.99235,7.03594,5.72108
815,847,392.131,32,3.30531,1.08352,7.35984
51,545,1381.41,863,3075.94,5372.36,9910.46
46,594,1308.88,841,3048.5,5276.76,9910.46
69,524,1344.72,844,3048.61,5470.26,9910.46
956,1023,402.912,32,6.7277,1.34477,18.2583
876,1022,523.006,32,12.2914,4.91092,15.9545
130,660,2034.07,1023,4737.54,7495.01,9910.46
756,765,395.771,32,6.14964,1.34491,8.5779
784,869,557.053,32,1.51178,1.34496,1.34496
923,1023,440.909,32,2.14708,6.49109,14.4535
39,623,1345.05,513,3049.35,5137.72,9910.46
764,719,399.402,32,4.82438,1.45851,5.32612
474,95,8.73513,32,9.47165,2.71305,19.4503
854,880,465.422,32,4.73871,2.43555,9.81897
879,983,440.986,32,1.89338,4.33124,17.4615
36,456,1333.24,828,2968.69,5231.89,9910.46
449,69,7.56537,32,10.648,6.49268,12.4072
852,777,433.17,32,1.34538,3.45941,3.45941
482,77,12.4081,32,3.27778,1.73076,7.5659
946,232,21.4783,825,2942.52,7.16867,266.533
949,1023,518.595,32,5.4245,7.56643,15.1242
833,980,375.162,32,2.16739,2.35014,6.26434
947,1023,482.624,32,8.58241,8.35392,19.1102
867,1001,528.064,32,10.1822,3.10612,19.99
230,713,3.92461,32,6.15331,5.72609,3.88946
346,51,4.25567,32,4.61449,63.7894,7.70513
633,69,3.88974,32,8.43059,1.74688,3.68538
458,88,6.97978,32,8.06013,2.99678,14.7252
941,1023,425.612,32,10.6525,5.0041,33.3845
1023,1023,504.949,32,10.4629,3.42988,22.8822
397,63,8.66239,32,4.18053,7.91727,6.38007
42,428,1176.16,753,2690.55,4741.7,9910.46
608,151,7.98937,32,7.77667,1.84414,1.33404
884,794,583.188,32,1.33409,2.69074,12.4146
912,1023,626.721,32,6.38097,2.81461,5.57562
926,1023,518.87,32,11.4501,6.49703,8.58634
474,78,6.55596,32,8.28321,48.2863,4.41328
37,441,1287.12,824,2944.39,5005.69,9910.46
484,61,3.13584,32,5.18925,2.00005,13.2237
404,84,4.29624,32,12.6427,2.41595,8.98257
835,719,5.09709,32,5.42833,1.84466,12.9889
571,46,7.04633,32,6.38255,14.4698,13.2251
755,375,15.1359,475,1732.22,7.30471,213.033
483,100,11.8729,32,11.2491,93.1295,16.7106
1023,780,69.2143,2,34.9399,4.96209,30.53
467,82,8.06525,32,8.90403,2.59675,14.6026
838,721,604.83,32,1.67124,1.3347,13.5893
428,81,6.1583,32,10.0996,7.306,9.23086
924,1023,562.877,32,3.72157,5.42986,20.0076
811,326,19.6516,511,1861.92,7.99416,243.864
507,84,4.9187,32,5.33343,5.47931,11.0513
