"FSC","SSC","CD16 AF488","FL2-A","CD14-PE","CD42a-PerCP","CCR2-APC"
445,81,179.688,32,1.3354,1.87953,13.116
761,627,594.382,32,24.1791,82.1657,13.4752
671,93,2.33255,32,4.0375,12.6534,14.8771
688,497,627.384,32,1.04759,2.69368,12.8835
40,480,1276.86,810,2894.75,5147.68,9910.46
770,550,558.191,32,7.37695,1.33564,10.7631
39,480,1359.93,840,2974.14,5194.55,9910.46
888,1023,692.729,32,2.25052,1.33573,21.5155
728,497,538.523,32,1.07643,6.50482,17.0296
440,72,4.70571,32,3.6253,52.4204,6.56382
953,1023,836.837,32,2.03873,2.52994,43.0109
707,352,18.1382,349,1312.1,4.87844,117.786
721,309,15.5669,390,1515.25,6.27583,101.089
912,866,852.117,32,17.4984,1.21016,17.3417
801,575,692.9,32,1.33606,1.15698,21.9114
790,859,71.8308,1,30.5645,28.6994,11.1614
754,472,483.561,32,7.71927,49.2338,19.4949
428,69,7.05552,32,3.93208,7.85966,13.0063
825,654,984.182,32,6.62522,51.9675,23.7623
54,700,1628.7,1023,3827.67,6449.07,9910.46
920,861,662.569,32,4.79299,161.417,27.9403
769,492,529.164,32,2.94906,1.33639,18.4739
765,286,11.997,339,1300.86,7.51535,144.912
50,576,1277.71,791,2870.75,5244.63,9910.46
476,644,229.274,68,250.852,43.8132,207.676
527,93,5.05965,32,12.3265,8.44844,17.9846
675,490,553.602,2,3.19828,3.4369,11.1657
763,700,852.537,32,2.00358,1.33667,28.4545
869,846,837.367,32,6.99505,1.86454,18.313
868,785,941.266,32,1.36103,1.11669,33.1579
810,267,9.32871,284,1096.82,30.0354,322.763
737,1023,130.127,11,61.1284,60.0386,36.6089
866,1023,133.691,7,62.2402,68.7131,27.4538
460,107,2.37748,32,8.52717,2.50931,4.42231
378,74,7.51853,32,4.70986,2.97707,1.337
38,473,1349.13,843,2977.17,5294.25,9910.46
881,925,845.171,32,2.53225,1.3371,13.2513
885,773,976.023,32,2.23272,1.33715,25.5522
412,84,8.00825,32,13.0159,2.1539,26.97
488,98,95.0105,32,7.38579,2.35669,8.4526
766,517,442.34,32,4.34453,3.37729,15.4427
417,76,12.1135,32,9.08387,4.00684,9.16595
860,816,800.938,32,1.31354,3.4699,21.3491
777,613,622.643,32,2.57885,4.30609,21.5428
500,93,8.45409,32,7.86714,1.81593,21.1594
354,46,3.00513,32,3.79687,1.8324,6.87446
747,637,579.475,32,2.37857,2.89904,25.5603
966,1023,786.797,32,9.16788,1.21161,13.742
749,241,17.9992,463,1720.77,5.34453,411.745
723,280,19.6939,634,2274.21,3.56569,149.017
842,223,9.41962,337,1278.93,1.54482,284.775
379,35,4.15509,32,4.88531,11.1755,11.2765
40,422,1279.02,815,2899.65,5064.46,9910.46
44,597,1349.99,855,3060.54,5345.47,9910.46
865,937,853.347,32,13.0233,4.30775,13.7454
739,912,93.3692,2,39.7292,43.4683,15.0396
703,547,5.84917,32,4.75609,2.9527,9.50674
982,881,645.77,32,8.45796,62.295,16.1628
431,79,9.76744,32,9.08931,6.06387,13.6242
834,743,976.778,32,1.23412,1.33818,12.5652
356,70,4.63012,32,4.97557,33.7967,13.2625
486,92,5.7459,32,15.7347,8.76903,7.73151
509,1023,623.059,41,157.352,390.305,287.47
853,778,853.618,32,3.5355,1.33837,18.3356
839,899,869.143,32,1.32643,1.19072,14.5127
41,563,1350.56,869,3089.5,5444.79,9910.46
977,880,484.413,32,4.58963,4.46744,20.9862
924,940,651.834,32,23.1696,1.32657,16.0237
728,566,901.109,32,1.3386,1.42559,17.0656
479,108,59.0471,32,14.7787,4.88841,14.9122
729,585,694.267,32,2.6519,1.8673,24.0209
419,64,7.3941,32,4.97749,2.70014,6.01232
42,557,1387.84,873,3118.18,5397.37,9910.46
809,723,726.279,32,1.33884,1.33884,28.2454
485,67,6.46156,32,7.52911,2.74944,10.6927
41,496,1351.03,864,3090.58,5301.7,9910.46
49,429,1268.64,799,2876.11,5023.35,9910.46
44,509,1351.13,843,3035.7,5302.08,9910.46
800,299,12.9175,492,1867.82,5.35017,285.056
382,84,36.3424,32,25.1338,4.63322,43.505
385,48,2.75002,32,2.2361,1.26881,6.94511
794,558,544.786,32,1.8513,1.647,17.6988
673,218,12.5754,442,1647.06,2.65302,151.898
750,490,787.794,32,9.60174,4.67574,14.0092
466,56,6.94609,32,5.07016,2.44689,10.1345
753,656,968.917,32,1.3394,1.9022,32.631
723,240,13.8852,387,1465.51,2.60609,206.266
435,88,5.59804,32,6.70133,3.53848,6.58186
39,613,1339.55,837,3009.68,5256.63,9910.46
372,66,8.77767,32,5.20975,10.6983,2.70184
762,681,802.291,32,1.57507,1.33964,30.9221
728,137,8.24263,32,11.9185,4.39166,160.372
900,871,549.92,32,9.60478,1.43969,7.53388
502,90,164.77,32,1.33978,2.51461,3.47613
774,266,18.6888,610,2197.32,2.29839,256.035
461,88,147.922,32,6.94877,10.23,11.7077
37,422,1258.16,809,2904.14,5072.3,9910.46
914,765,893.951,32,2.90424,98.6921,17.2373
894,831,1041.68,32,4.63631,1.31613,20.0859
792,520,795.358,32,1.34006,1.73943,11.2955
851,696,570.226,32,3.29432,1.60423,17.0848
897,662,96.0781,32,6.12791,9.35203,23.8317
498,82,5.45188,32,10.8975,7.2702,3.14967
483,86,3.70333,32,6.64506,5.07354,138.935
830,811,525.959,32,1.3403,5.50152,25.8439
799,581,701.402,32,2.56134,2.23807,1.34035
807,811,427.699,6,51.1992,1.34039,25.6143
940,847,862.663,32,7.33717,1.34044,19.0367
891,1023,69.5194,4,45.5525,57.5539,20.2745
38,509,1214.25,800,2728.17,4764.96,9910.46
834,726,839.785,32,13.4058,7.47114,80.2854
462,65,5.60276,32,9.87406,4.16386,10.1441
843,758,1061.11,32,5.21396,1.13007,18.0397
39,535,1402.39,857,3067,5405.15,9910.46
40,468,1328.76,843,3039.64,5454.17,9910.46
871,815,969.939,32,2.88005,1.259,10.423
483,122,11.8222,32,6.52957,9.0263,19.3883
45,437,1328.9,815,2932.54,5168.18,9910.46
776,638,840.021,32,3.35624,6.70863,8.40021
757,1023,132.9,7,56.0433,67.6948,22.7981
430,43,2.90658,32,2.517,5.65517,13.2904
737,620,902.788,32,13.411,8.86693,17.7237
806,746,863.117,32,3.29686,1.34115,9.19207
887,878,659.018,32,3.57497,1.64943,17.8851
740,647,653.14,32,1.34124,77.4864,13.2923
459,62,4.59915,32,5.75883,1.62014,106.16
815,893,54.0761,32,27.5446,35.4333,13.6568
722,767,979.114,32,5.55571,1.34138,13.535
845,760,701.968,32,4.24197,77.4972,14.0313
532,105,8.0339,32,9.36123,6.77186,45.1779
736,202,17.5706,228,871.16,1.34152,455.877
819,719,695.756,32,1.75712,2.8303,17.5712
707,253,8.10734,489,1821.55,7.40996,321.022
821,498,635.953,32,2.38585,7.08435,7.02091
35,450,1259.84,799,2881.97,4943.85,9910.46
814,791,775.163,32,1.34176,1.34176,18.0543
447,76,8.25566,32,11.2089,5.55747,23.0178
681,556,653.438,32,1.7107,1.41626,17.107
380,62,4.51922,32,3.38894,4.47875,2.01141
790,1023,136.63,10,61.3608,95.3449,17.2628
405,66,8.25682,32,2.80584,7.15011,1.3787
824,611,581.412,1,37.4178,2.22083,28.8268
794,212,10.2469,432,1621.11,2.30227,324.036
883,739,439.968,32,12.0482,1.72652,32.1146
748,646,728.092,32,1.34218,2.83159,13.9135
899,826,526.716,32,2.61149,1.34223,14.554
830,800,761.637,32,3.04306,6.77589,34.826
419,80,6.96146,32,5.26753,3.42064,183.897
882,816,677.637,32,5.86809,3.70918,18.5565
553,536,696.195,32,11.0141,4.52096,19.5862
503,115,7.68626,32,8.40964,4.02221,8.95615
376,57,7.48189,32,4.28375,6.13867,29.0975
880,780,928.489,32,1.31862,1.34256,13.4256
371,53,3.18382,32,5.22146,4.28405,8.11331
39,549,1283.61,840,3043.91,5268.82,9910.46
803,909,1043.77,32,1.3427,1.3427,11.0164
37,416,1295.3,816,2910.26,5128.91,9910.46
51,614,1354.93,868,3155.75,5462.41,9910.46
35,428,1272.29,792,2832.98,4859.8,9910.46
40,443,1318.95,825,2963.4,5175.79,9910.46
727,1023,226.265,9,61.406,94.5608,23.0372
790,591,755.214,32,1.34298,5.31773,16.9681
498,79,6.7797,32,7.09155,7.35134,12.3859
697,482,597.775,32,2.04972,1.43036,16.3696
704,1023,136.75,5,47.7416,64.2396,22.0272
807,272,21.0593,443,1651.87,2.61332,241.011
483,78,10.536,32,8.96117,2.45394,9.20627
933,825,811.729,32,5.76732,6.2536,27.5843
434,73,5.81963,32,4.13483,1.36769,13.0755
820,605,448.362,32,2.36748,1.26139,16.521
682,54,7.41984,32,9.37469,3.01835,12.2785
798,713,790.23,32,9.63143,2.24325,13.6784
817,671,703.052,32,1.3435,1.06335,19.7791
42,472,1380.29,870,3129.25,5416.53,9910.46
890,942,666.163,32,2.91209,1.34359,13.1964
810,375,19.2545,564,2069.11,1.68244,275.92
862,665,536.86,32,2.9123,3.04626,12.617
961,799,797.537,32,17.919,7.69353,24.9945
764,726,113.269,2,35.8187,47.3373,12.2819
495,117,7.69407,32,9.46237,4.0263,7.90451
439,91,9.46271,32,2.83516,2.66216,25.4509
39,444,1343.92,872,3158.41,5467,9910.46
960,965,769.488,32,8.26898,2.24412,14.8374
735,670,440.585,32,2.34743,10.9285,4.52635
703,545,522.713,1,36.1499,2.30566,11.7443
776,671,849.604,32,3.85005,2.1846,19.6109
940,881,797.789,32,1.01708,3.1875,9.13023
382,68,1.77648,32,3.78168,3.36436,62.5798
840,822,888.778,32,1.32029,2.50041,17.1376
706,524,537.104,32,1.97909,2.28541,13.443
522,53,2.01508,32,3.13111,8.19724,4.44675
882,817,756.008,32,10.2645,1.34439,6.20282
501,110,201.522,32,2.03343,1.34444,7.16315
724,284,9.46701,370,1393.74,1.34449,302.078
794,251,15.9511,275,1064.17,1.06417,256.934
842,752,842.291,32,7.09976,1.15393,14.9783
38,420,1285.5,811,2888.24,5136.1,9910.46
795,779,567.045,32,1.34468,1.34468,9.81519
833,825,1133.48,32,22.8613,3.16029,22.0534
43,460,1297.25,824,2994.36,5277.13,9910.46
41,462,1332.78,838,3021.52,5230.06,9910.46
743,190,406.581,32,1.34486,1.73003,20.3407
785,703,850.109,32,2.43504,35.5278,16.6895
401,54,2.22566,32,4.78068,3.78379,6.14986
483,81,10.1772,32,13.2103,5.82697,5.32574
795,239,11.7529,341,1333.01,1.34505,358.526
475,92,14.8499,32,8.5791,6.97586,24.5738
40,442,1309.33,838,3022.26,5231.34,9910.46
790,553,938.717,32,1.91042,27.3765,13.9447
757,246,7.03963,385,1458.67,1.22953,453.047
735,550,710.348,32,1.34529,1.89344,7.63346
879,841,905.639,32,3.75096,7.04012,9.99825
787,921,93.8848,2,42.5447,54.7294,11.3404
348,56,3.45953,32,1.51231,139.472,8.35275
942,834,1018.08,32,2.41425,45.3127,19.8082
782,635,679.229,32,9.73343,4.9135,17.0002
809,811,865.964,32,7.10497,1.33352,19.1095
369,49,5.62361,32,5.37631,1.33357,8.8968
888,366,22.0689,793,2813.52,1.33362,254.848
398,63,4.33276,32,7.84472,2.37162,14.3316
788,836,685.486,32,7.5,2.0911,10.8447
719,535,661.286,32,7.84527,2.71438,12.3004
43,432,1219.07,787,2813.91,4870.71,9910.46
338,50,8.35569,32,7.91671,8.20672,6.37962
456,71,8.899,32,7.10698,3.78658,44.5205
900,984,1018.48,32,9.91361,39.609,43.7283
451,93,5.42661,32,10.4637,3.96104,133.399
687,879,310.711,20,358.803,134.609,72.3675
404,60,2.07296,32,4.06967,3.85586,8.43267
39,505,1322.19,842,2970.68,5282.69,9910.46
424,90,1.65563,32,3.33927,191.19,19.119
969,1017,667.496,32,1.07518,1.48629,26.4305
401,89,4.87243,32,10.1873,8.74282,6.26787
771,704,784.859,32,5.09673,91.453,13.1053
820,858,799.134,32,1.33437,5.09691,14.7314
397,60,3.28032,32,4.57559,5.14314,9.14595
713,562,757.204,32,5.88624,1.33446,27.4035
480,79,8.35982,32,3.28055,3.72078,11.8725
712,439,723.956,32,4.29684,1.76372,50.9763
339,45,7.64126,32,6.98397,1.64133,11.049
83,637,1748.06,1023,4071.39,6677.08,9910.46
947,1023,673.764,32,1.1352,1.3712,20.0062
935,881,594.068,32,7.04782,1.65634,30.8091
392,73,2.89302,32,10.47,5.52842,14.0881
766,271,31.94,366,1383.74,4.45519,325.198
796,730,667.826,32,7.71193,2.69235,6.98545
918,757,568.023,32,21.3101,1.33493,20.9301
39,399,1242.3,784,2816.4,4875,9910.46
778,737,594.193,32,11.0525,3.55854,4.83152
720,200,10.1934,32,17.6441,799.557,6.10466
445,84,7.92425,32,5.23927,1.64197,41.8422
860,743,724.288,32,3.92904,1.59831,24.8352
749,750,771.383,32,2.55153,1.59837,17.488
773,1023,83.6453,5,46.1986,60.5085,17.4886
690,245,12.426,369,1409.35,1.4875,196.585
450,60,7.30935,32,7.57711,4.53782,9.07045
686,557,764.584,32,3.34234,3.82511,12.7668
928,948,771.519,32,2.29088,1.70254,25.0649
885,852,983.628,32,2.0199,2.0939,23.7489
818,358,13.8447,326,1242.82,2.79236,143.519
779,271,15.9882,384,1448.21,6.86454,266.966
437,57,3.69059,32,9.66194,21.1304,10.2898
981,1023,744.386,32,4.87758,1.62795,24.4019
790,587,589.184,32,1.55642,2.59886,12.099
36,508,1288.58,826,2947.71,5194.92,9910.46
43,598,1372.36,855,3055.8,5385.42,9910.46
41,429,1288.67,784,2818.28,4922.34,9910.46
844,801,737.851,32,1.98452,1.5707,37.2472
437,75,7.58058,32,9.75164,3.13971,9.57778
615,270,13.122,469,1734.17,5.01222,106.698
885,893,1010.96,32,1.33606,1.22114,25.0764
469,75,11.4666,32,4.49972,4.79214,9.32378
35,421,1288.94,799,2870.05,4835.61,9910.46
808,613,738.007,32,4.74957,1.14674,21.1393
998,966,829.577,32,1.62864,1.96724,17.5015
804,741,984.217,32,4.87982,1.3363,10.2027
440,93,33.1474,1,35.6205,1.79815,29.756
778,644,786.077,32,6.80715,1.33639,11.1637
622,165,10.6732,32,14.7543,281.947,3.34493
596,116,31.4093,32,2.79433,12.8926,13.3649
40,463,1360.79,845,3002.91,5244.81,9910.46
825,706,751.615,32,1.33658,1.88119,13.2461
39,447,1266.41,805,2845.35,5059.82,9910.46
693,524,899.81,32,1.23273,2.97634,12.8944
39,453,1147.19,723,2600.78,4501.79,9910.46
687,117,3.00344,32,4.07785,4.58366,2.1923
40,442,1348.89,687,3030.68,5487.23,9910.46
841,946,1020.7,1,43.4316,81.5161,17.8274
913,807,883.924,32,2.39888,1.33691,8.52687
42,440,1289.71,798,2846.05,4926.33,9910.46
860,803,589.745,32,7.12353,3.8643,19.6835
511,78,9.75954,32,16.8931,1.15784,9.84772
845,826,1337.1,32,1.3371,3.56406,12.6685
707,547,772.498,32,3.11434,1.46299,19.8634
703,316,12.8994,541,1968.62,2.07778,244.294
867,241,16.4457,32,26.4901,745.252,23.5669
865,814,822.786,32,1.33729,1.33729,39.7082
352,55,21.1572,32,22.5321,7.52038,27.961
819,724,600.619,32,28.9863,2.82146,18.158
41,434,1313.58,840,3004.92,5201.33,9910.46
757,620,579.435,32,12.2243,3.56506,21.9346
871,823,1039.74,32,22.1335,2.17389,10.5862
681,171,7.5217,32,13.3757,193.407,9.08547
411,77,3.37812,32,8.53137,3.53351,57.9496
251,914,2.51064,32,2.02318,10.2131,3.83158
846,735,808.373,32,1.08772,3.79741,13.1386
762,577,752.276,32,1.16892,1.33776,9.08675
891,888,693.803,32,2.33658,1.3378,10.3065
463,105,5.84834,32,4.19278,4.11803,32.5932
415,68,6.87639,32,6.7538,1.72107,13.379
869,598,628.512,32,1.33795,47.9873,3.79807
864,881,759.207,32,11.1771,1.33799,22.5432
369,50,4.58802,32,4.50622,5.49225,13.1418
897,986,595.555,32,13.6238,55.9214,16.9062
48,457,1223.03,821,2952.91,5111.29,9910.46
450,64,12.2307,32,8.84764,3.41008,15.1776
699,130,6.06429,32,12.5657,1.81695,23.5843
528,107,7.45829,32,1.33827,2.55738,13.5037
818,647,306.151,32,4.88721,6.63549,29.8
453,114,13.6266,32,11.1802,163.122,9.85742
41,539,1338.42,828,2980.21,5205.17,9910.46
388,72,6.94145,32,4.715,1.78487,8.61391
855,646,823.539,32,1.33851,1.33851,14.0008
817,736,687.978,32,13.8759,3.00746,18.3382
739,914,90.1109,3,37.6592,42.7128,26.2797
777,605,801.699,32,1.33865,1.86723,11.2836
124,663,1970.84,1023,4631.75,7393.84,9910.46
419,62,4.59044,32,6.06664,2.9278,12.1263
36,470,1303.15,814,2875.71,4977.67,9910.46
899,1023,64.0348,1,34.4259,34.4259,30.6269
488,67,6.01295,32,12.8001,5.06838,2.87591
412,54,8.61694,32,7.66605,4.46886,5.16056
37,582,1363.29,863,3118.62,5398.13,9910.46
797,673,564.663,32,3.0357,6.06792,19.7133
435,53,4.19661,32,3.60157,3.76724,1.33908
582,52,7.32996,32,6.75998,3.03591,17.5391
36,413,1268.81,818,2928.73,5115.25,9910.46
742,350,28.0003,322,1246.24,7.33047,110.871
840,901,67.6069,2,38.7082,45.511,10.6957
752,559,617.936,32,1.86815,1.05054,6.0692
454,65,5.30338,32,8.16682,1.35146,17.5422
36,536,1269.04,822,2929.24,5116.15,9910.46
669,499,707.267,32,1.33945,2.21655,15.4677
741,648,652.292,32,6.23607,1.8853,7.26637
39,486,1280.64,807,2903.32,5162.92,9910.46
37,542,1246.59,800,2750.89,4761.61,9910.46
561,101,183.53,32,5.49882,5.07123,8.24234
772,816,72.0231,32,29.8304,39.4233,8.77828
735,282,17.2343,274,1060.37,3.94247,101.374
914,965,753.414,32,9.51911,2.46978,16.7761
926,915,795.219,2,39.4275,1.33983,28.5216
874,315,15.1968,556,2026.52,1.20279,416.152
258,667,125.816,36,161.849,25.8366,136.424
772,727,952.045,32,8.93951,3.14912,14.2705
697,232,18.1938,375,1439.99,1.0896,106.059
807,780,713.983,32,7.13983,4.01502,26.7859
854,596,824.524,32,5.96456,77.4211,8.3949
841,751,635.239,32,1.34016,1.34016,16.0428
44,489,1328.2,841,3011.16,5212.13,9910.46
37,418,1304.57,798,2853.06,5073.54,9910.46
525,102,186.953,32,2.85316,6.35306,12.5851
882,738,753.732,32,2.80239,2.82771,29.8451
44,515,1364.72,861,3093.95,5307.48,9910.46
806,633,476.462,32,16.7843,1.34044,22.5845
379,50,5.65279,32,2.2383,5.21322,6.58671
440,70,7.60649,32,3.44694,2.87945,15.0681
40,424,1293.21,804,2905.56,4984.32,9910.46
481,96,2.06447,32,9.69803,565.338,8.62784
900,914,591.364,32,1.4801,46.805,13.7734
428,71,2.70412,32,4.85213,2.04613,5.80841
36,428,1270.33,812,2932.23,5075.5,9910.46
411,52,7.01648,32,8.32411,3.26654,10.8049
392,55,3.20842,32,5.96791,4.76613,5.70546
868,759,754.049,32,1.34091,1.34091,23.0025
103,468,1090.36,695,2516.82,4475.61,9910.46
85,554,1837.17,537,4356.61,7080.87,8552.99
878,1023,78.8818,5,50.7657,56.5517,14.1541
904,641,996.677,32,1.3411,2.0467,27.7886
809,777,624.374,32,9.0282,6.30015,26.0939
845,666,863.147,32,5.50519,1.2369,27.7906
751,579,855.449,32,1.54884,1.62008,19.9242
425,66,15.9126,32,13.0558,7.54261,13.0558
827,935,803.305,32,4.81088,2.93346,17.4108
437,57,7.40866,32,7.4756,1.7101,7.08286
832,265,23.2193,637,2280.53,1.83775,526.402
652,153,10.6174,32,12.5962,9.4458,52.642
934,846,775.027,32,1.57729,2.93388,26.575
816,769,727.76,32,1.6648,1.62048,10.7141
474,91,5.70867,32,3.04157,3.12475,7.27785
40,501,1282.66,813,2934.18,5217.8,9910.46
401,51,7.14861,32,4.55941,1.45484,11.1078
450,72,5.4582,32,8.03559,3.18181,15.7756
788,286,15.0824,790,2830.79,1.3418,451.89
42,419,1294.43,835,2961.11,5079.6,9910.46
917,1023,887.222,32,5.60807,4.81291,19.934
813,677,782.276,32,2.04799,1.24878,10.814
41,438,1260.1,813,2908.62,5034.65,9910.46
789,660,768.383,32,1.34204,1.09124,8.25711
937,908,1071.83,32,1.04329,32.6964,16.2111
815,705,768.437,32,6.96049,3.01549,12.0482
480,85,8.03813,32,9.19917,3.87926,25.6485
439,75,6.65486,32,7.5479,8.79494,4.77098
724,247,20.1198,389,1495.26,67.7589,153.616
764,1023,82.5885,1,43.2185,117.291,13.6669
722,297,11.315,220,848.503,1.34237,81.1189
786,702,619.369,32,2.75669,1.48203,18.2264
795,762,613.845,32,4.94662,1.34246,9.28424
46,582,1260.59,792,2857.87,5036.59,9910.46
476,92,10.4366,32,11.3166,2.85797,16.3633
676,649,630.701,32,2.06751,1.3426,5.86912
462,90,6.90082,32,10.4373,5.81677,1.45586
486,101,9.03865,32,13.427,2.06766,11.5232
366,49,2.3034,32,2.45309,3.88089,6.65743
39,438,1216.3,761,2732.77,4816.11,9910.46
38,424,1260.9,802,2884.4,5129.27,9910.46
929,1000,1072.47,32,13.1895,1.34289,27.3296
446,104,6.03113,32,10.5338,348.431,3.84668
752,677,722.003,32,1.34298,1.34298,21.2466
888,741,945.674,32,4.44239,1.34303,16.9687
39,524,1227.55,796,2859.07,4904.56,9910.46
884,755,841.377,32,1.34312,3.95244,23.2486
544,125,7.75978,32,14.8286,2.45386,1.34317
544,121,12.9575,32,8.33902,2.66085,11.3221
723,597,811.729,32,27.8335,1.34326,42.8615
39,600,1307.55,851,3045.41,5367.09,9910.46
664,702,702.978,32,8.19121,1.40515,23.8887
827,838,872.382,32,1.34341,6.54195,15.795
917,859,880.295,32,1.34345,1.63742,14.8317
370,56,6.78207,32,4.73274,1.90801,12.7292
40,576,1272.96,778,2809.09,4995.34,9910.46
485,98,6.84383,32,9.376,5.41672,4.44426
489,109,15.3772,32,18.9113,4.64885,26.1424
373,48,7.76277,32,6.60244,5.66628,10.828
857,569,561.574,32,2.56781,1.43106,17.131
786,672,532.09,32,2.14513,1.22819,6.84479
717,302,11.8483,273,1054.08,1.34383,91.2799
835,679,527.362,32,25.9129,3.30357,13.6827
37,457,1273.32,816,2912.81,5133.4,9910.46
95,507,1792.21,1023,4250,6970.01,9910.46
445,71,8.41937,32,13.5616,2.26447,9.72254
778,719,790.59,32,1.34406,1.34406,38.1544
864,190,12.6209,32,15.5216,709.727,1.34411
799,1023,88.0758,7,52.275,57.1948,13.3212
475,112,5.41919,32,6.78563,5.77136,3.92021
49,469,1285.14,798,2861.58,5181.06,9910.46
723,945,82.7101,4,49.0903,54.6853,11.7463
544,97,8.2713,32,15.2475,3.13111,8.2713
780,246,12.3985,250,972.526,1.34439,123.985
380,61,7.03544,32,12.9693,4.73605,2.07034
511,114,15.8077,32,15.3869,5.51872,28.8794
837,612,873.116,32,3.02089,1.34453,2.99384
842,726,849.901,32,7.03618,6.14813,24.5644
896,1023,955.355,32,4.10183,1.34463,38.1705
504,91,9.13374,32,4.61077,7.03668,4.17643
765,597,881.128,32,9.29986,2.68791,12.972
36,474,1274.12,802,2888.55,5090.65,9910.46
881,800,1026.78,32,1.34482,3.27629,6.91195
770,586,631.762,11,73.6139,1.34486,21.0858
888,811,537.349,32,13.9418,1.34491,26.4035
915,849,798.263,32,2.39171,1.62458,18.2609
800,793,1017.72,32,1.5255,1.56722,9.38586
771,623,955.656,32,3.42759,3.61765,12.0744
850,815,604.085,32,8.50228,1.15438,16.9948
807,765,1017.83,32,1.34515,1.34515,17.9378
517,115,214.738,32,1.96267,5.52161,10.2706
804,726,666.979,32,3.10514,3.04978,9.90803
451,83,6.43432,32,4.57157,59.3398,6.73029
802,662,691.461,32,10.7442,3.2482,22.0635
427,67,11.7558,32,5.67343,2.24648,9.30442
795,261,12.0777,468,1746.39,13.0961,201.67
356,50,2.71371,32,2.05338,2.32893,9.38914
826,561,523.281,32,5.23281,1.34552,19.6315
542,100,7.98627,32,12.079,2.81332,5.67422
386,59,1.61082,32,5.88229,5.77742,18.9391
636,363,469.792,32,4.14208,1.59645,5.1865
711,1023,106.51,4,45.3206,58.8271,25.7159
838,681,881.807,32,1.33371,2.96973,37.5215
108,518,1963.57,1023,4573.33,7170.43,9910.46
493,113,10.8455,32,7.30085,3.55527,17.158
39,427,1286.71,820,2917.1,5094.93,9910.46
811,784,577.885,32,1.11429,1.14477,8.35598
819,1023,88.1963,2,39.2544,42.9487,13.22
470,80,7.84665,32,7.98908,4.45236,18.112
719,1023,138.291,3,42.5672,65.5503,10.4641
789,653,723.701,32,8.06184,6.91875,17.3167
770,547,655.549,32,6.15548,1.33413,20.7303
413,58,2.45946,32,1.861,6.85728,1.99984
826,683,784.804,32,3.05214,1.33423,13.5845
846,665,667.519,32,2.866,1.1146,25.7277
957,936,71.0924,2,37.8779,28.92,7.10924
393,55,5.88582,32,6.98274,3.78792,11.7649
807,949,71.7398,2,37.5414,41.0745,13.1063
37,485,1298.94,830,2971.41,5143.32,9910.46
717,183,396.258,32,2.20837,3.89193,9.74099
742,120,11.4533,32,5.57739,3.85722,65.5758
708,690,723.981,32,1.77972,2.18875,27.654
51,601,1322.7,851,3025.77,5190.53,9910.46
447,59,8.51276,32,3.02588,75.0556,3.46294
784,696,866.759,32,1.33475,1.51386,29.4543
868,975,757.391,32,1.96509,49.6279,15.2759
905,807,737.253,32,4.96297,1.0952,11.8754
784,974,89.056,4,39.9951,50.9889,22.6941
467,97,6.15917,32,12.4225,5.62937,10.6611
740,564,851.456,32,5.78354,1.33498,17.6428
880,810,610.445,32,2.16984,3.6889,28.1649
863,837,882.71,32,9.23314,4.70306,23.5288
378,63,6.61962,32,9.15078,6.10488,9.92235
488,97,8.36394,32,5.78435,5.99625,2.35304
