"FSC","SSC","CD16 AF488","FL2-A","CD14-PE","CD42a-PerCP","CCR2-APC"
858,120,7.05154,32,6.80235,5.73377,11.8808
784,920,93.1951,32,28.6863,38.5994,34.3399
39,605,1323.59,829,2973.82,5240.93,9910.46
359,60,4.621,32,3.62466,6.68179,3.11072
889,990,891.062,32,1.33564,7.11626,16.426
767,659,686.502,32,1.1463,4.57995,28.9496
934,1023,1136.08,32,1.54248,1.7029,28.6914
829,987,771.71,32,1.52872,1.32382,48.7792
843,909,957.677,32,6.4468,2.21055,16.5768
810,372,16.7272,468,1718.46,1.58484,292.152
447,108,6.10854,32,2.09456,3.52904,38.6117
44,644,1288.76,780,2793.24,4878.61,9910.46
732,245,19.3183,318,1210.16,2.94823,297.487
363,57,10.4799,32,9.15724,73.7929,5.38636
36,498,1312.29,801,2869.94,5103.56,9910.46
935,1023,622.051,32,18.3053,3.31428,17.0344
852,779,800.233,32,3.16864,1.46196,13.7275
682,865,1106.26,32,9.66636,2.64706,42.6378
868,908,875.608,32,1.98508,7.44727,27.1955
878,1023,883.55,32,8.44695,1.33635,18.4733
486,199,1.09647,32,6.80715,12.3247,10.6728
779,965,899.651,32,1.33644,1.91513,35.623
875,911,867.89,32,4.1885,4.46069,10.9655
487,118,14.8886,32,9.32674,2.09552,10.3897
873,965,725.054,32,14.363,68.6962,13.3658
766,767,1067.47,32,1.21071,1.33663,12.3269
793,775,975.679,32,16.0011,3.56293,17.6652
762,674,650.94,32,1.32475,133.672,16.889
755,798,822.468,32,3.93375,1.52985,14.8913
890,1023,751.747,32,1.137,2.04017,16.0028
38,506,1255.29,785,2795.11,4751.91,9910.46
791,991,1077.34,32,1.33691,1.57186,5.74004
987,1023,993.599,32,8.22583,3.66115,20.9619
796,819,651.078,32,2.46466,3.40708,16.2956
954,1023,731.862,32,4.006,3.2868,25.5504
419,637,589.786,32,21.1535,1.6444,60.0492
908,1003,1189.59,32,2.89812,4.92703,32.8703
804,863,884.11,32,8.68348,1.72016,27.4596
917,1023,758.779,32,9.76091,1.53039,27.7087
851,810,830.22,32,10.8738,1.33729,12.4444
689,384,12.3334,499,1832.14,1.33733,262.548
708,742,699.85,32,6.51261,5.10842,25.3279
850,868,786.686,32,7.06198,3.40816,21.1587
712,339,86.0755,361,1361.75,2.89883,353.314
520,143,87.641,32,4.30639,2.00485,18.6566
32,488,1301.96,807,2873.08,5155.3,9910.46
462,96,7.86797,32,9.16788,11.2749,24.6579
894,969,892.412,32,10.4925,1.33766,22.7413
46,515,1278.88,814,2925.54,4973.64,9910.46
818,731,793.99,32,1.12761,8.01163,24.004
40,596,1211.78,774,2772.04,5018.93,9910.46
742,760,830.571,32,1.78405,1.04,10.8784
751,807,908.771,32,3.44017,1.3379,25.1108
871,891,1021.53,32,1.33795,2.97917,6.17307
542,127,13.0237,32,8.38163,3.47149,23.5802
746,405,11.5869,266,1012.45,5.25072,180.043
466,83,12.0118,32,8.08601,3.0064,11.3808
798,817,759.287,32,3.50323,1.15878,17.6845
931,991,1721.43,963,3833.06,4426.35,8612.09
468,88,7.66201,32,8.01445,4.50686,12.5657
822,883,1088.18,32,6.28666,2.95322,7.59367
462,106,15.4547,32,6.401,7.80163,10.7848
814,823,1098.09,32,8.0153,1.22324,32.6058
37,486,1326.43,811,2900.87,5021.23,9910.46
429,92,122.333,32,3.76552,1.93536,15.7369
33,492,1268.19,786,2823.84,4757.76,9910.46
951,1023,831.009,32,1.33856,1.33856,21.1766
852,872,853.768,32,1.3386,108.845,20.7998
815,1023,1078.74,32,1.01292,1.55982,26.7577
790,786,808.971,32,4.01093,1.09836,29.5415
728,279,65.1926,647,2338.22,3.56845,350.483
865,1023,1069.2,32,1.33879,2.98105,12.0182
800,1023,934.283,32,1.33884,1.21272,5.39756
800,916,739.488,32,1.97112,1.33889,25.8167
936,130,446.886,32,27.4953,8.31243,3.23275
782,396,163.197,606,2195.93,5.4469,227.637
1010,1023,942.857,32,3.17534,2.95488,43.1124
742,921,766.686,32,5.90658,1.54634,11.8064
521,97,8.54098,32,9.60039,7.8063,8.85386
1023,179,688.292,34,153.26,7.00786,13.3917
787,1023,54.9708,32,35.0606,36.6734,21.5716
914,1023,739.696,32,3.53786,3.17589,35.3786
855,1023,733.099,32,1.33931,1.33931,19.5409
500,115,7.94939,32,17.5422,7.66847,14.7865
800,664,839.048,32,8.85573,3.2631,8.54278
34,500,1339.45,814,2929.35,5025.11,9910.46
856,1023,670.133,32,6.88462,20.6273,16.9241
741,314,19.3693,637,2277.33,2.17718,311.993
1023,203,22.9799,32,34.4452,11.1905,24.0369
746,368,16.0366,336,1280.73,2.17734,295.623
843,919,746.616,32,12.693,4.16093,10.8933
862,100,12.0266,32,7.60195,8.93794,1.33973
565,124,6.46588,32,11.8126,11.0918,14.2685
482,116,188.576,32,7.88098,4.4318,13.2783
45,504,1304.2,808,2878.03,5117.94,9910.46
33,653,1364.24,853,3065.17,5211.03,9910.46
801,778,545.092,32,7.74129,1.33997,10.8956
770,994,795.33,32,8.93982,2.7027,12.3582
33,479,1269.66,817,2930.68,5164.91,9910.46
445,92,68.2609,32,3.90827,1.34011,9.69428
352,54,4.51336,32,8.70274,1.60428,10.1406
764,789,978.256,32,5.60099,4.39335,25.8421
859,869,767.359,32,10.3254,4.93847,17.8725
925,959,753.705,32,1.3403,3.41548,17.7131
803,378,30.1148,734,2631.39,3.12179,238.351
859,913,727.122,32,6.24023,2.82781,19.036
830,994,720.636,32,6.70604,4.39412,14.9321
980,1023,795.61,32,4.43398,3.12212,13.1659
367,107,153.416,32,2.42711,1.34053,10.8026
440,66,8.24813,32,5.65318,4.80818,12.0342
470,98,9.27154,32,14.5367,6.02077,22.5876
945,951,1160.98,32,3.0946,2.70403,12.2535
813,860,886.444,32,9.10689,3.20808,23.8418
518,244,15.0708,553,2009.72,1.34077,197.389
869,886,795.805,32,11.9286,1.88715,26.3232
823,764,910.785,32,1.27042,1.82053,11.3023
852,853,747.298,32,1.34091,1.22557,19.389
34,475,1281.99,814,2906.38,5168.36,9910.46
453,122,81.0364,32,1.82072,7.4735,7.67791
804,949,774.755,32,1.4939,1.34105,30.6775
34,485,1305.4,815,2906.69,5215.6,9910.46
791,277,81.7772,305,1182.47,2.42822,335.671
937,1023,796.029,32,1.39032,3.60727,33.2677
974,1023,803.249,32,11.2042,10.2404,30.1348
847,985,952.981,32,1.85416,1.35341,13.7797
870,847,740.84,32,4.64087,1.63484,22.1966
869,846,734.232,32,4.64103,1.7101,21.6065
763,1002,886.911,32,2.42873,1.75693,14.9432
35,576,1248.34,749,2681.41,4641.36,9910.46
472,77,12.4838,32,6.35886,1.54917,10.4285
444,139,8.6339,32,9.70483,5.81208,36.4088
868,1002,665.183,32,7.0841,1.16179,14.1601
772,734,607.986,32,8.71252,1.34166,11.4112
844,1023,944.746,32,9.36287,1.34171,11.5147
944,1008,721.345,32,2.24042,2.54108,5.55727
463,111,10.9105,32,2.42942,6.47565,10.3373
37,474,1317.93,796,2856.47,5125.5,9910.46
434,66,5.60807,32,9.6203,109.113,3.29871
999,1023,689.72,32,9.28066,3.24002,36.093
477,110,7.54658,32,12.0469,5.81392,11.414
909,849,887.315,32,7.82331,2.18124,22.2083
534,795,708.658,32,9.11616,1.34209,31.5409
549,149,20.1176,32,18.8901,9.03485,5.36239
795,907,903.517,32,10.623,1.34218,15.3605
817,822,734.696,32,2.54197,1.34223,15.0872
867,1013,1071.98,32,4.85775,4.94593,23.0259
496,135,19.9403,32,21.6216,1.13146,6.71546
41,469,1226.9,757,2731.91,4858.09,9910.46
393,121,9.45243,32,10.5298,97.987,20.1219
421,86,7.0251,32,13.7918,6.53736,7.7557
713,753,818.604,32,1.34251,8.33463,19.4122
976,1023,841.023,32,3.81117,2.98944,40.9551
821,855,636.399,32,1.55042,5.36427,28.839
788,685,879.771,32,3.51506,1.34265,10.4373
841,906,1043.77,32,2.0308,1.3427,9.12032
897,1023,864.147,32,4.48158,3.45263,33.6071
37,489,1318.85,806,2884.3,5129.09,9910.46
366,93,9.62705,32,3.57936,4.40199,14.3011
735,124,13.9208,32,8.4883,185.637,15.0946
1009,1023,1342.93,32,1.63679,1.34293,21.2458
648,209,473.091,32,10.6294,1.09201,23.6681
534,104,6.7797,32,8.26319,4.48252,49.487
835,911,1044.06,32,1.34308,3.54793,14.0486
849,750,769.003,32,1.06305,2.14408,26.6067
872,972,587.159,32,1.34317,35.4818,11.5272
728,871,1053.6,32,34.8505,1.34322,38.4749
872,909,804.461,32,1.34326,3.81317,27.8335
822,820,561.397,32,2.52124,48.615,7.83072
540,140,6.90445,32,4.48362,1.72809,125.009
34,470,1307.64,783,2783.64,4905.77,9910.46
892,907,980.626,32,1.28437,1.34345,32.1461
342,57,5.97964,32,4.2869,7.28807,12.7292
805,832,811.9,32,4.81881,1.19528,16.8232
845,335,13.9281,333,1284.51,1.34359,348.602
908,977,856.98,32,1.16354,1.63765,9.89625
788,829,849.336,32,7.0315,72.2382,14.055
425,55,5.66648,32,12.1715,4.60755,2.32592
47,497,1284.69,781,2809.58,4863.2,9910.46
406,74,2.0694,32,11.6371,3.88402,9.29368
420,72,3.95466,32,9.46271,4.90749,7.09603
763,618,709.628,32,1.33189,4.952,14.4419
436,115,139.32,32,9.7222,6.5447,18.9159
882,910,654.493,32,4.06325,60.3599,8.26927
537,138,17.4462,32,10.3547,6.78492,11.6391
629,1023,94.6436,2,37.8141,53.7029,21.074
425,55,4.2506,32,9.72356,6.09116,12.6214
759,206,556.741,32,28.1046,45.6789,48.6474
434,82,7.16215,32,8.72933,2.07005,6.72511
873,1008,1045.01,32,5.08886,8.72963,25.2309
955,1023,1017.23,32,1.34435,2.22465,15.111
745,750,783.703,32,1.66831,52.2842,18.5845
506,464,465.162,225,865.237,2.76084,22.248
366,71,5.42033,32,6.72629,15.3869,1.16428
976,813,1133.32,57,243.436,3.30519,55.6877
336,24,7.49343,32,8.42291,3.7153,7.90894
854,1023,729.419,32,3.0211,4.36839,23.6971
858,831,729.445,32,1.14368,1.34468,11.0327
981,1023,1026.7,32,4.40816,1.34472,28.3695
942,1023,691.171,32,4.6111,1.48462,37.1582
871,1023,999.44,32,1.11335,6.09415,33.0589
649,287,310.427,355,1369.28,4.82354,54.7083
478,103,5.27769,32,6.31784,5.47102,50.9118
938,1023,881.282,32,16.8409,1.74578,16.6901
850,868,598.634,32,1.34501,3.1046,32.1833
515,106,9.47099,32,9.73003,7.49606,55.7092
381,89,5.27842,32,5.98676,14.7169,18.9318
644,125,7.49658,32,3.24775,2.96838,5.98697
864,1023,820.24,32,6.55065,8.27651,4.37022
861,999,897.467,32,1.94516,1.17546,14.8514
854,808,827.709,32,1.34529,6.15136,24.5773
865,1023,1103.81,32,2.05317,1.34533,38.8837
517,120,7.16817,32,13.5754,80.5729,29.689
827,792,763.426,32,1.34543,4.21652,16.1059
860,1023,889.587,32,1.34548,40.3124,32.7789
772,868,777.338,32,1.34552,1.34552,21.4791
414,81,9.30572,32,9.13982,6.15265,16.8485
780,738,1018.19,32,5.18632,3.05064,16.2537
996,1023,445.111,32,6.26478,1.33362,42.1726
99,817,1911.16,1023,4491.48,7042.1,9910.46
887,799,881.807,32,1.33371,4.57317,8.3548
877,1023,866.117,32,11.0419,2.30865,24.5868
779,776,973.583,32,5.52433,1.70044,10.9435
764,683,673.337,32,12.9834,37.1895,40.3252
883,1023,763.722,32,1.3339,1.01844,17.3143
781,199,461.531,32,7.91727,1.25255,15.8255
1003,1023,947.798,32,1.00939,2.5492,29.1741
882,1023,1018.55,32,7.70703,2.83984,6.43817
439,86,11.5527,32,5.83188,6.91875,4.3733
839,908,685.704,32,3.52431,4.29548,23.939
458,108,123.043,32,1.21942,5.67702,2.81471
884,1023,777.777,32,7.50291,5.57601,24.8177
820,904,799.078,32,5.52628,2.71543,9.31098
794,957,799.106,32,15.5477,1.12471,19.121
533,123,13.2242,32,8.58756,8.82243,4.41374
843,268,21.1111,277,1056.16,1.33442,281.52
932,1023,362.16,32,14.4698,53.7991,26.4351
868,846,843.535,32,2.89241,129.898,21.1125
473,117,10.0982,32,15.0009,12.5312,12.419
777,292,44.1452,482,1763.79,3.92738,269.178
822,706,557.778,32,1.46026,1.94729,13.7115
445,101,9.65513,32,9.74236,3.62224,6.85994
405,597,461.807,32,16.713,1.13524,34.6307
970,1023,1066,32,1.33479,1.311,29.99
909,1023,939.908,32,2.28983,2.48291,23.1052
749,329,95.7002,328,1264.76,1.40891,250.543
888,1023,806.695,32,5.38181,3.72196,31.9423
389,64,7.995,32,11.9839,5.14532,13.7149
703,1023,161.258,3,36.2313,57.8374,26.9264
